City,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,Consumption_type,Car_Electricity_KW_SQFT,Day_of_week,Weekdays,HolidayName,School_Day
Power City,Scenario,7,20,23,0.25,19.4,0.7877,0,981.6,23.3,16.093,3.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,20,24,0,19.4,0.842,0,982,22.2,16.093,2.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,21,1,0,19.4,0.868,0,981.6,21.7,16.093,3.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,21,2,0.25,19.4,0.9004,0,981.6,21.1,16.093,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,21,3,0,18.9,0.9001,0,981.5,20.6,16,1.5,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,21,4,0.9,18.9,0.934,0,981,20,16.093,0,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,21,5,0.5,18.9,0.934,0,980.6,20,16.093,1.5,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,21,6,0.5,18.9,0.934,0,980.3,20,16.093,2.1,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,7,0,18.3,0.8996,0,980.3,20,16.093,2.1,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,8,0.5,18.3,0.9337,0,981,19.4,9.656,2.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,9,0.5,18.9,0.9001,0,981.5,20.6,11,3.1,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,10,0.5,19.4,0.8119,0,981,22.8,16.093,3.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,11,0.5,19.4,0.7374,0,981.6,24.4,16.093,3.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,12,0.9,19.4,0.6866,0,982,25.6,16.093,5.7,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,13,0.9,20,0.6679,0,981.6,26.7,16.093,5.1,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,14,1,20,0.6679,0,981,26.7,16.093,4.1,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,15,1,20,0.6679,0,980.5,26.7,16,2.1,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,16,0.9,20.6,0.7395,0,980.3,25.6,16.093,2.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,17,0.9,20,0.7886,0,980.6,23.9,16.093,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,18,0.9,20.6,0.693,0,980.3,26.7,16.093,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,19,0.9,17.8,0.5822,0,980.6,26.7,16.093,1.5,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,20,0.9,17.8,0.5822,0,980.3,26.7,16.093,2.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,21,0.75,18.3,0.6224,0,980.5,26.1,16,1.5,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,22,0.9,18.3,0.7355,0,981,23.3,16.093,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,21,23,0.5,18.3,0.8104,0,981.6,21.7,16.093,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,21,24,0.5,17.8,0.7854,0,981.3,21.7,16.093,2.6,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,22,1,0.5,17.8,0.8401,0,981.3,20.6,16.093,0,ELECTRIC_CAR,22597.669011,3,Tue,NULL,0
Power City,Scenario,7,22,2,0.9,17.8,0.8718,0,981.6,20,16.093,1.5,ELECTRIC_CAR,22597.669011,3,Tue,NULL,0
Power City,Scenario,7,22,3,0.75,16.7,0.8708,0,982.5,18.9,16,2.6,ELECTRIC_CAR,22597.669011,3,Tue,NULL,0
Power City,Scenario,7,22,4,0.9,16.1,0.898,0,982,17.8,16.093,0,ELECTRIC_CAR,22597.669011,3,Tue,NULL,0
Power City,Scenario,7,22,5,0.9,15.6,0.9033,0,982,17.2,16.093,2.1,ELECTRIC_CAR,22597.669011,3,Tue,NULL,0
Power City,Scenario,7,22,6,1,15.6,0.9033,0,982.3,17.2,16.093,2.1,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,7,1,16.1,0.9326,0,982.3,17.2,9.656,1.5,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,8,1,16.1,0.9326,0,983,17.2,0.805,2.1,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,9,1,16.1,0.9326,0,983.2,17.2,0.8,2.6,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,10,1,16.1,0.9326,0,983.3,17.2,8.047,2.1,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,11,1,15.6,0.8429,0,983.3,18.3,16.093,0,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,12,0.5,15,0.7031,0,983.6,20.6,16.093,1.5,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,13,0.5,14.4,0.6134,0,983.3,22.2,16.093,3.6,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,14,0.5,15,0.6148,0,983.3,22.8,16.093,2.1,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,15,0.5,15,0.5965,0,983.5,23.3,16,3.6,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,16,0.5,15,0.5754,0,982.6,23.9,16.093,2.1,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,17,1,15,0.5078,0,982.3,26,16.093,3.6,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,18,0.9,13.9,0.5019,0,982.3,25,16.093,4.6,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,19,0.9,15.6,0.9033,0.8,983.3,17.2,16.093,4.6,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,20,0.9,16.7,0.8441,0,983.3,19.4,16.093,4.6,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,21,0.75,16.1,0.8382,0,983.5,18.9,16,5.1,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,22,0.9,15,0.8111,0,983.9,18.3,16.093,3.6,ELECTRIC_CAR,0,3,Tue,NULL,0
Power City,Scenario,7,22,23,0.9,15,0.8369,0,984.6,17.8,16.093,2.6,ELECTRIC_CAR,22597.669011,3,Tue,NULL,0
Power City,Scenario,7,22,24,0.9,15,0.8692,0,984.9,17.2,16.093,2.6,ELECTRIC_CAR,22597.669011,3,Tue,NULL,0
Power City,Scenario,7,23,1,0.9,14.4,0.8631,0,984.9,16.7,16.093,1.5,ELECTRIC_CAR,22597.669011,4,Wed,NULL,0
Power City,Scenario,7,23,2,0.9,14.4,0.8967,0,984.9,16.1,16.093,1.5,ELECTRIC_CAR,22597.669011,4,Wed,NULL,0
Power City,Scenario,7,23,3,1,14.4,0.8631,0,985.5,16.7,16,1.5,ELECTRIC_CAR,22597.669011,4,Wed,NULL,0
Power City,Scenario,7,23,4,0.9,13.9,0.8356,0,984.9,16.7,16.093,2.6,ELECTRIC_CAR,22597.669011,4,Wed,NULL,0
Power City,Scenario,7,23,5,0.9,13.3,0.8036,0,984.9,16.7,16.093,2.1,ELECTRIC_CAR,22597.669011,4,Wed,NULL,0
Power City,Scenario,7,23,6,0.9,12.8,0.7778,0,984.9,16.7,16.093,3.1,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,7,0.9,12.8,0.7778,0,985.3,16.7,16.093,2.1,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,8,0.9,13.3,0.862,0.3,985.9,15.6,14.484,2.6,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,9,0.75,13.9,0.8963,0.3,986.5,15.6,16,2.1,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,10,0.5,14.4,0.8052,0,986.3,17.8,16.093,4.6,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,11,0.25,15.6,0.7583,0,986.3,20,16.093,5.1,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,12,0.25,14.4,0.656,0,986.6,21.1,16.093,5.1,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,13,0.25,13.9,0.5556,0,986.6,23.3,16.093,4.1,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,14,0.25,12.2,0.4491,0,986.3,25,16.093,5.7,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,15,0.25,11.1,0.4031,0,986.5,25.6,16,6.2,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,16,0.25,10.6,0.3785,0,985.9,26.1,16.093,3.6,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,17,0.5,11.1,0.4177,0,986.3,25,16.093,5.1,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,18,0.5,11.1,0.3913,0,985.9,26.1,16.093,4.6,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,19,0.5,10.6,0.404,0,985.9,25,16.093,4.1,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,20,0.5,10.6,0.3899,0,985.6,25.6,16.093,2.6,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,21,0.5,12.8,0.4842,0,986.1,24.4,16,2.6,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,22,0.5,13.3,0.5888,0,985.9,21.7,16.093,0,ELECTRIC_CAR,0,4,Wed,NULL,0
Power City,Scenario,7,23,23,0.5,13.9,0.7054,0,985.9,19.4,16.093,0,ELECTRIC_CAR,22597.669011,4,Wed,NULL,0
Power City,Scenario,7,23,24,0.25,14.4,0.8362,0,986.3,17.2,16.093,0,ELECTRIC_CAR,22597.669011,4,Wed,NULL,0
Power City,Scenario,7,24,1,0,13.9,0.8356,0,986.3,16.7,16.093,0,ELECTRIC_CAR,22597.669011,5,Thu,NULL,0
Power City,Scenario,7,24,2,0,13.3,0.8958,0,986.3,15,16.093,0,ELECTRIC_CAR,22597.669011,5,Thu,NULL,0
Power City,Scenario,7,24,3,0,12.2,0.8664,0,986.1,14.4,16,1.5,ELECTRIC_CAR,22597.669011,5,Thu,NULL,0
Power City,Scenario,7,24,4,0,11.1,0.8057,0,985.9,14.4,16.093,1.5,ELECTRIC_CAR,22597.669011,5,Thu,NULL,0
Power City,Scenario,7,24,5,0.5,10.6,0.7794,0,986.3,14.4,16.093,0,ELECTRIC_CAR,22597.669011,5,Thu,NULL,0
Power City,Scenario,7,24,6,0.25,10.6,0.805,0,986.3,13.9,16.093,0,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,7,0.25,10,0.8642,0,986.6,12.2,16.093,0,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,8,0.5,10.6,0.8648,0,986.9,12.8,16.093,1.5,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,9,0.5,11.7,0.7761,0,987.1,15.6,16,0,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,10,0.25,11.7,0.6542,0,987.3,18.3,16.093,1.5,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,11,0.25,11.7,0.5302,0,986.9,21.7,16.093,1.5,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,12,0.25,11.7,0.4959,0,986.9,22.8,16.093,4.1,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,13,0.25,10.6,0.4187,0,986.9,24.4,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,14,0.5,8.3,0.3461,0,986.6,25,16.093,4.6,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,15,0.5,10,0.3746,0,986.1,25.6,16,5.7,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,16,0.5,9.4,0.3598,0,985.6,25.6,16.093,4.6,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,17,0.5,10,0.351,0,985.6,26.7,16.093,3.1,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,18,0.5,8.9,0.326,0,985.3,26.7,16.093,2.6,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,19,0.5,11.1,0.3913,0,985.3,26.1,16.093,4.6,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,20,0.5,12.2,0.4796,0,985.3,23.9,16.093,5.1,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,21,0.5,12.8,0.5172,0,985.5,23.3,16,5.7,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,22,0.5,12.8,0.5912,0,985.9,21.1,16.093,2.1,ELECTRIC_CAR,0,5,Thu,NULL,0
Power City,Scenario,7,24,23,0.9,12.2,0.6312,0,986.3,19.4,16.093,1.5,ELECTRIC_CAR,22597.669011,5,Thu,NULL,0
Power City,Scenario,7,24,24,0.9,12.2,0.6512,0,986.3,18.9,16.093,0,ELECTRIC_CAR,22597.669011,5,Thu,NULL,0
Power City,Scenario,7,25,1,0.25,12.8,0.7256,0,985.9,17.8,16.093,0,ELECTRIC_CAR,22597.669011,6,Fri,NULL,0
Power City,Scenario,7,25,2,0.25,12.8,0.7778,0,986.3,16.7,16.093,0,ELECTRIC_CAR,22597.669011,6,Fri,NULL,0
Power City,Scenario,7,25,3,0.25,12.2,0.8336,0,986.1,15,16,0,ELECTRIC_CAR,22597.669011,6,Fri,NULL,0
Power City,Scenario,7,25,4,0.25,12.2,0.8021,0,985.9,15.6,16.093,0,ELECTRIC_CAR,22597.669011,6,Fri,NULL,0
Power City,Scenario,7,25,5,0.25,12.2,0.8336,0,986.3,15,16.093,0,ELECTRIC_CAR,22597.669011,6,Fri,NULL,0
Power City,Scenario,7,25,6,0.25,12.2,0.8336,0,986.3,15,16.093,0,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,7,0.9,12.8,0.8081,0,986.3,16.1,16.093,3.1,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,8,0.9,13.3,0.8036,0,986.3,16.7,16.093,2.6,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,9,0.75,14.4,0.8052,0,986.5,17.8,16,0,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,10,0.25,15.6,0.7583,0,986.3,20,16.093,3.1,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,11,0.25,15.6,0.6626,0,986.6,22.2,16.093,2.1,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,12,0,15,0.5754,0,986.3,23.9,16.093,4.1,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,13,0.5,13.3,0.5154,0,985.9,23.9,16.093,4.6,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,14,0.25,12.2,0.4334,0,986.3,25.6,16.093,5.7,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,15,0.5,12.2,0.4334,0,985.8,25.6,16,3.1,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,16,0.9,13.9,0.4702,0,985.3,26.1,16.093,4.6,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,17,0.5,14.4,0.5002,0,984.9,25.6,16.093,4.6,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,18,0.5,15,0.5048,0,984.3,26.1,16.093,4.1,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,19,0.5,15.6,0.5599,0,984.3,25,16.093,5.7,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,20,0.5,16.1,0.5781,0,983.9,25,16.093,5.1,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,21,0.5,16.1,0.5992,0,984.2,24.4,16,4.6,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,22,0.5,16.7,0.6649,0,983.6,23.3,16.093,3.1,ELECTRIC_CAR,0,6,Fri,NULL,0
Power City,Scenario,7,25,23,0.25,16.7,0.6853,0,983.6,22.8,16.093,1.5,ELECTRIC_CAR,22597.669011,6,Fri,NULL,0
Power City,Scenario,7,25,24,0.25,17.2,0.7562,0,983.3,21.7,16.093,2.6,ELECTRIC_CAR,22597.669011,6,Fri,NULL,0
Power City,Scenario,7,26,1,0.9,17.2,0.7845,0,983.3,21.1,16.093,2.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,7,26,2,1,16.7,0.7107,0,983.3,22.2,16.093,3.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,7,26,3,0.75,16.7,0.7601,0,982.8,21.1,16,3.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,7,26,4,0.5,17.2,0.7845,0,982.3,21.1,16.093,3.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,7,26,5,0.25,17.8,0.8147,0,982,21.1,14.484,4.6,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,7,26,6,0,17.8,0.8401,0,981.6,20.6,12.875,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,7,0,17.8,0.8718,0,981.3,20,9.656,1.5,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,8,1,18.3,0.9337,0,981.6,19.4,4.828,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,9,0.75,18.9,0.9001,0,981.8,20.6,4.8,4.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,10,1,19.4,0.868,0,981.6,21.7,4.828,4.1,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,11,1,19.4,0.842,0,981.6,22.2,4.828,3.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,12,1,19.4,0.842,0,981.6,22.2,4.828,4.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,13,0.9,18.9,0.7148,0,981.6,24.4,8.047,5.7,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,14,0.5,17.2,0.5606,0,981.3,26.7,16.093,4.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,15,0.5,14.4,0.4857,0,981.5,26.1,16,7.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,16,0.5,12.2,0.3809,0,980.6,27.8,16.093,7.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,17,0.5,9.4,0.3162,0,980.6,27.8,16.093,7.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,18,0.25,9.4,0.3372,0,980.3,26.7,16.093,8.2,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,19,0.25,9.4,0.3493,0,980.3,26.1,16.093,8.8,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,20,0.5,10,0.4023,0,980.3,24.4,16.093,6.7,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,21,0.5,10.6,0.4473,0,980.9,23.3,16,4.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,22,0.25,11.1,0.5286,0,980.6,21.1,16.093,2.6,ELECTRIC_CAR,0,7,Sat,NULL,0
Power City,Scenario,7,26,23,0.25,11.1,0.6056,0,981,18.9,16.093,2.1,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,7,26,24,0,11.1,0.6488,0,981,17.8,16.093,0,ELECTRIC_CAR,22597.669011,7,Sat,NULL,0
Power City,Scenario,7,27,1,0,11.1,0.6954,0,981,16.7,16.093,0,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,27,2,0,11.1,0.6488,0,981,17.8,16.093,2.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,27,3,0,11.1,0.6954,0,981.2,16.7,16,2.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,27,4,0,10.6,0.6727,0,981,16.7,16.093,3.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,27,5,0,11.1,0.7225,0,980.6,16.1,16.093,2.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,27,6,0,12.2,0.8021,0,980.3,15.6,16.093,3.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,7,0,12.8,0.8343,0,980.6,15.6,16.093,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,8,0,13.3,0.862,0,981.3,15.6,16.093,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,9,0.25,13.9,0.8096,0,981.2,17.2,16,3.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,10,0,15,0.7573,0,981,19.4,16.093,4.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,11,0,15.6,0.6831,0,981,21.7,16.093,6.2,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,12,0,15,0.5965,0,981.3,23.3,14.484,5.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,13,0,15,0.5199,0,981,25.6,16.093,4.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,14,0,15,0.4873,0,980.6,26.7,16.093,4.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,15,0.25,13.9,0.4256,0,981.2,27.8,14,5.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,16,0.5,12.8,0.4103,0,980.3,27.2,14.484,8.2,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,17,0.5,12.2,0.3945,0,980,27.2,14.484,6.2,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,18,0.5,12.2,0.3809,0,979.7,27.8,14.484,7.2,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,19,0.5,11.1,0.3668,0,979.7,27.2,16.093,6.7,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,20,0.5,11.7,0.4072,0,980,26.1,16.093,6.2,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,21,0.75,13.3,0.5154,0,980.2,23.9,16,4.1,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,22,0.9,13.3,0.5508,0,979.7,22.8,16.093,2.6,ELECTRIC_CAR,0,1,Sun,NULL,0
Power City,Scenario,7,27,23,0.9,12.8,0.5912,0,980,21.1,16.093,2.1,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,27,24,0.5,13.3,0.6784,0,980,19.4,16.093,2.6,ELECTRIC_CAR,22597.669011,1,Sun,NULL,0
Power City,Scenario,7,28,1,0.9,12.8,0.6566,0,980,19.4,16.093,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,28,2,0.9,12.8,0.6773,0,980,18.9,14.484,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,28,3,0.5,13.3,0.6998,0,979.9,18.9,14,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,28,4,0.5,13.3,0.7265,0,979.7,18.3,12.875,2.1,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,28,5,0.5,13.3,0.7497,0,979.3,17.8,12.875,1.5,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,28,6,0,13.9,0.7795,0,979.3,17.8,11.265,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,7,0.25,13.3,0.8036,0,980,16.7,11.265,1.5,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,8,0.25,13.9,0.8096,0,980.3,17.2,8.047,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,9,0.5,15,0.7812,0,981.2,18.9,8,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,10,0.5,15,0.7031,0,981,20.6,9.656,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,11,0.25,16.1,0.6597,0,980.6,22.8,11.265,2.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,12,0.25,16.7,0.6225,0,980.6,24.4,11.265,3.1,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,13,0,16.7,0.5627,0,980.6,26.1,14.484,1.5,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,14,0.9,16.7,0.5627,0,980.6,26.1,14.484,2.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,15,0.5,16.1,0.4762,0,980.9,28.3,16,2.1,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,16,0.5,16.7,0.4947,0,980.3,28.3,16.093,2.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,17,0.9,16.1,0.46,0,980.6,28.9,16.093,2.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,18,0.9,17.2,0.5257,0,980.6,27.8,16.093,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,19,0.9,16.1,0.4762,0,980.6,28.3,16.093,2.6,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,20,0.5,17.2,0.5444,0,980.6,27.2,16.093,1.5,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,21,0.5,17.2,0.5808,0,981.2,26.1,16,1.5,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,22,0.5,18.3,0.7094,0,981.3,23.9,16.093,0,ELECTRIC_CAR,0,2,Mon,NULL,0
Power City,Scenario,7,28,23,0.5,17.8,0.7618,0,982,22.2,16.093,0,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
Power City,Scenario,7,28,24,0.5,17.2,0.7845,0,982,21.1,16.093,0,ELECTRIC_CAR,22597.669011,2,Mon,NULL,0
