Year,Month,Day,Hour,Calc_Sector_KW,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Day_of_week,Weekdays,HolidayName,School_Day,Solar_Elevation
Consumption,7,18,12,161659.085484758,0.7,21.7,0.61,42,30,8,3,Tue,NULL,0,49.376828446
Consumption,7,18,13,174709.455409758,0.4,22.8,0.58,41,32.2,8,3,Tue,NULL,0,59.105840488
Consumption,7,18,14,179239.095339446,0.7,21.7,0.56,41,31.7,8,3,Tue,NULL,0,66.240380329
Consumption,7,18,15,186960.188647292,0.8,22.2,0.54,41,32.8,8,3,Tue,NULL,0,67.893363314
Consumption,7,18,16,213214.98080176,0.5,22.2,0.56,40,32.2,8,3,Tue,NULL,0,63.007317709
Consumption,7,18,17,230881.787503671,0.5,21.7,0.52,40,32.8,9.6,3,Tue,NULL,0,54.231524753
Consumption,7,18,18,224215.474107443,0.7,21.7,0.56,40,31.7,9.6,3,Tue,NULL,0,43.857547466
Consumption,7,18,19,213995.72263427,0.5,21.7,0.61,39,30,9.6,3,Tue,NULL,0,32.927537231
Consumption,7,18,20,191639.571460746,0.1,20.6,0.67,39,27.2,9.6,3,Tue,NULL,0,21.94279058
Consumption,7,18,21,177107.908409947,0,20,0.69,39,26.1,9.6,3,Tue,NULL,0,11.229871925
Consumption,7,18,22,138918.448027823,0,20.6,0.72,39,26.1,9.6,3,Tue,NULL,0,1.0864093251
Consumption,7,18,23,116449.629744225,0.3,19.4,0.74,38,24.4,9.6,3,Tue,NULL,0,-8.146359411
Consumption,7,18,24,94730.1012788028,0,21.1,0.79,38,25,9.6,3,Tue,NULL,0,-16.03935646
Consumption,7,19,1,87910.03664561,0.2,21.1,0.82,38,24.4,9.6,4,Wed,NULL,0,-22.06491097
Consumption,7,19,2,84121.8918653632,0,20.6,0.79,37,24.4,8,4,Wed,NULL,0,-25.65880297
Consumption,7,19,3,80976.3057632407,0,20,0.79,37,23.9,6.4,4,Wed,NULL,0,-26.38838166
Consumption,7,19,4,84591.2503748267,0,20,0.82,37,23.3,6.4,4,Wed,NULL,0,-24.15493441
Consumption,7,19,5,98331.7792711324,0.2,20,0.84,36,22.8,6.4,4,Wed,NULL,0,-19.2487426
Consumption,7,19,6,120549.625766701,0.1,19.4,0.81,36,22.8,6.4,4,Wed,NULL,0,-12.19667812
Consumption,7,19,7,129835.79170065,0.4,20,0.82,36,23.3,6.4,4,Wed,NULL,0,-3.558664565
Consumption,7,19,8,149897.574733027,0,20,0.74,36,25,6.4,4,Wed,NULL,0,6.1858107894
Consumption,7,19,9,148449.369377449,0,20.6,0.67,36,27.2,6.4,4,Wed,NULL,0,16.65608604
Consumption,7,19,10,153639.126621121,0,21.1,0.63,37,28.9,8,4,Wed,NULL,0,27.539153411
Consumption,7,19,11,164539.104789193,0,21.1,0.59,37,30,9.6,4,Wed,NULL,0,38.532380203
Consumption,7,19,12,173394.450077279,0.3,21.7,0.56,37,31.7,9.6,4,Wed,NULL,0,49.242633276
Consumption,7,19,13,181165.351344518,0.2,20.6,0.5,37,32.2,8,4,Wed,NULL,0,58.953776899
Consumption,7,19,14,181019.833164275,0.3,20,0.47,37,32.8,9.6,4,Wed,NULL,0,66.063241416
Consumption,7,19,15,189990.061667439,0.2,18.3,0.4,38,33.9,9.6,4,Wed,NULL,0,67.713182265
Consumption,7,19,16,215492.043367588,0.6,19.4,0.44,38,33.3,9.6,4,Wed,NULL,0,62.858183462
Consumption,7,19,17,233401.817953521,0.6,21.1,0.49,38,33.3,9.6,4,Wed,NULL,0,54.110194457
Consumption,7,19,18,223749.218380808,0.3,18.3,0.44,38,32.2,8,4,Wed,NULL,0,43.750368483
Consumption,7,19,19,212172.368854314,0.2,18.9,0.48,38,31.1,8,4,Wed,NULL,0,32.824628308
Consumption,7,19,20,192297.342124155,0.3,19.4,0.59,39,28.3,8,4,Wed,NULL,0,21.837566381
Consumption,7,19,21,175552.215423091,0.1,19.4,0.74,39,24.4,9.6,4,Wed,NULL,0,11.117519689
Consumption,7,19,22,132195.928546229,0,19.4,0.79,39,23.3,9.6,4,Wed,NULL,0,0.9630622259
Consumption,7,19,23,113077.9668262,0.1,18.9,0.71,39,24.4,8,4,Wed,NULL,0,-8.283830069
Consumption,7,19,24,95923.700470852,0.3,20,0.69,40,26.1,8,4,Wed,NULL,0,-16.19294527
Consumption,7,20,1,91144.8505251358,0.5,20,0.69,40,26.1,8,5,Thu,NULL,0,-22.2344452
Consumption,7,20,2,87854.1139957057,0.7,20,0.71,40,25.6,8,5,Thu,NULL,0,-25.84068989
Consumption,7,20,3,83989.444002747,0.5,20.6,0.77,40,25,8,5,Thu,NULL,0,-26.57551613
Consumption,7,20,4,88123.1787170031,0.5,20.6,0.79,40,24.4,8,5,Thu,NULL,0,-24.33896719
Consumption,7,20,5,103455.380872161,1,20.6,0.82,41,23.9,8,5,Thu,NULL,0,-19.42329679
Consumption,7,20,6,125448.402661616,0.9,20.6,0.85,41,23.3,8,5,Thu,NULL,0,-12.35883621
Consumption,7,20,7,136945.826446673,0.8,21.1,0.76,41,25.6,8,5,Thu,NULL,0,-3.708425844
Consumption,7,20,8,161570.702552445,0.5,22.2,0.74,41,27.2,8,5,Thu,NULL,0,6.0466500804
Consumption,7,20,9,161288.923902644,0.5,22.2,0.7,40,28.3,8,5,Thu,NULL,0,16.524667603
Consumption,7,20,10,166645.638810088,0.7,22.2,0.61,40,30.6,8,5,Thu,NULL,0,27.411716608
Consumption,7,20,11,177606.69408419,0.8,21.7,0.56,40,31.7,8,5,Thu,NULL,0,38.403874731
Consumption,7,20,12,182856.307082751,1,21.7,0.52,39,32.8,8,5,Thu,NULL,0,49.105778852
Consumption,7,20,13,190940.073995463,1,20.6,0.46,39,33.9,8,5,Thu,NULL,0,58.798207327
Consumption,7,20,14,189859.643774684,1,21.1,0.49,39,33.3,8,5,Thu,NULL,0,65.881307435
Consumption,7,20,15,198557.433058347,1,20.6,0.46,38,33.9,8,5,Thu,NULL,0,67.526911604
Consumption,7,20,16,219550.578353991,1,20.6,0.49,38,32.8,8,5,Thu,NULL,0,62.702582515
Consumption,7,20,17,236567.923886513,0.8,21.1,0.49,38,33.3,8,5,Thu,NULL,0,53.98274657
Consumption,7,20,18,229515.577424221,0.9,20,0.47,37,32.8,9.6,5,Thu,NULL,0,43.637438127
Consumption,7,20,19,218361.224026342,0.9,20,0.52,37,31.1,9.6,5,Thu,NULL,0,32.716176662
Consumption,7,20,20,198094.658754868,0.9,20,0.59,37,28.9,9.6,5,Thu,NULL,0,21.726863608
Consumption,7,20,21,187774.980636625,1,21.1,0.67,36,27.8,9.6,5,Thu,NULL,0,10.999641908
Consumption,7,20,22,147230.186717066,1,19.4,0.62,36,27.2,9.6,5,Thu,NULL,0,0.8340606937
Consumption,7,20,23,123218.924043997,1,19.4,0.64,36,26.7,9.6,5,Thu,NULL,0,-8.427134573
Consumption,7,20,24,102654.734206925,0.7,19.4,0.67,35,26.1,9.6,5,Thu,NULL,0,-16.35254933
Consumption,7,21,1,94182.9580629193,0.7,20,0.69,35,26.1,9.6,6,Fri,NULL,0,-22.41009521
Consumption,7,21,2,89175.3342499922,0.6,20,0.71,35,25.6,12.8,6,Fri,NULL,0,-26.02859659
Consumption,7,21,3,86928.1577331703,1,20,0.74,34,25,12.8,6,Fri,NULL,0,-26.76828658
Consumption,7,21,4,90579.0726129942,1,20,0.76,34,24.4,12.8,6,Fri,NULL,0,-24.52798825
Consumption,7,21,5,105779.249758698,1,20.6,0.77,34,25,11.2,6,Fri,NULL,0,-19.60206958
Consumption,7,21,6,126792.025712006,1,21.7,0.94,33,22.8,6.4,6,Fri,NULL,0,-12.52447636
Consumption,7,21,7,132585.310156618,1,22.2,1,33,22.2,8,6,Fri,NULL,0,-3.86105869
Consumption,7,21,8,145349.430327059,1,22.2,1,33,22.2,2.4,6,Fri,NULL,0,5.9050669189
Consumption,7,21,9,137582.818607795,1,22.8,1,34,22.8,4,6,Fri,NULL,0,16.39110323
Consumption,7,21,10,134797.498587109,1,22.8,0.97,34,23.3,4.8,6,Fri,NULL,0,27.282223456
Consumption,7,21,11,138661.514118604,1,22.2,0.94,35,23.3,16,6,Fri,NULL,0,38.273178629
Consumption,7,21,12,142477.724571531,1,22.8,0.85,35,25.6,11.2,6,Fri,NULL,0,48.966299096
Consumption,7,21,13,151147.326341464,1,23.3,0.79,36,27.2,11.2,6,Fri,NULL,0,58.639165296
Consumption,7,21,14,157175.68260449,1,23.3,0.72,36,28.9,11.2,6,Fri,NULL,0,65.694632668
Consumption,7,21,15,169585.503680179,0.7,22.8,0.65,37,30,11.2,6,Fri,NULL,0,67.334620638
Consumption,7,21,16,195733.640532323,0.8,22.2,0.65,37,29.4,12.8,6,Fri,NULL,0,62.540545306
Consumption,7,21,17,215281.768750044,0.6,22.2,0.63,38,30,12.8,6,Fri,NULL,0,53.849180918
Consumption,7,21,18,214206.419233385,0.5,22.8,0.65,38,30,12.8,6,Fri,NULL,0,43.518748521
Consumption,7,21,19,209237.59871714,0.7,22.8,0.7,39,28.9,11.2,6,Fri,NULL,0,32.602177338
Consumption,7,21,20,190875.221132914,1,23.3,0.82,39,26.7,9.6,6,Fri,NULL,0,21.6106845
Consumption,7,21,21,180053.830122264,1,22.8,0.85,40,25.6,8,6,Fri,NULL,0,10.876249856
Consumption,7,21,22,139829.570842838,0.9,22.8,0.88,40,25,8,6,Fri,NULL,0,0.6994258218
Consumption,7,21,23,116243.495573783,1,22.2,0.9,41,23.9,8,6,Fri,NULL,0,-8.576241871
Consumption,7,21,24,97172.7999010164,1,22.2,0.84,41,25,8,6,Fri,NULL,0,-16.51812794
Consumption,7,22,1,88193.3490387686,1,22.2,0.88,42,24.4,9.6,7,Sat,NULL,0,-22.59181105
Consumption,7,22,2,84064.451643622,0.7,22.8,0.94,42,23.9,9.6,7,Sat,NULL,0,-26.22246356
Consumption,7,22,3,81309.9913791552,0.6,21.7,0.88,43,23.9,9.6,7,Sat,NULL,0,-26.9666231
Consumption,7,22,4,84799.0077201065,0.7,21.7,0.91,43,23.3,8,7,Sat,NULL,0,-24.72191818
Consumption,7,22,5,98344.5853129028,1,21.1,0.87,43,23.3,8,7,Sat,NULL,0,-19.78497609
Consumption,7,22,6,119471.47624638,0.9,21.7,0.91,44,23.3,8,7,Sat,NULL,0,-12.69351377
Consumption,7,22,7,124150.380982269,1,21.7,0.91,44,23.3,11.2,7,Sat,NULL,0,-4.016483106
Consumption,7,22,8,118876.722673747,1,22.2,1,44,22.2,4.8,7,Sat,NULL,0,5.7611333581
Consumption,7,22,9,110593.518177381,1,21.7,1,44,21.7,16,7,Sat,NULL,0,16.255455218
Consumption,7,22,10,109791.33883013,1,22.2,0.88,44,24.4,16,7,Sat,NULL,0,27.15072556
Consumption,7,22,11,117873.250107803,1,23.3,0.9,43,25,16,7,Sat,NULL,0,38.140332732
Consumption,7,22,12,120344.499943408,1,23.9,0.94,43,25,9.6,7,Sat,NULL,0,48.82422604
Consumption,7,22,13,128312.300103027,1,24.4,0.85,43,27.2,11.2,7,Sat,NULL,0,58.476682757
Consumption,7,22,14,135020.397367624,0.7,23.9,0.66,43,31.1,16,7,Sat,NULL,0,65.503270731
Consumption,7,22,15,149377.330589256,0.8,23.9,0.63,43,31.7,16,7,Sat,NULL,0,67.136380338
Consumption,7,22,16,178249.919395633,0.9,24.4,0.64,42,32.2,12.8,7,Sat,NULL,0,62.372106461
Consumption,7,22,17,206796.758568574,0.3,23.9,0.6,42,32.8,12.8,7,Sat,NULL,0,53.709501579
Consumption,7,22,18,206522.101609165,0.2,23.3,0.59,42,32.2,12.8,7,Sat,NULL,0,43.39429559
Consumption,7,22,19,199394.644542612,0.3,23.9,0.66,42,31.1,12.8,7,Sat,NULL,0,32.482628872
Consumption,7,22,20,185862.54135245,0.5,23.3,0.74,41,28.3,12.8,7,Sat,NULL,0,21.489034594
Consumption,7,22,21,172248.384997573,0.5,22.8,0.82,41,26.1,12.8,7,Sat,NULL,0,10.747357955
Consumption,7,22,22,143744.225588249,0.6,22.2,0.74,41,27.2,11.2,7,Sat,NULL,0,0.5591816951
Consumption,7,22,23,123700.670542362,1,22.2,0.74,41,27.2,12.8,7,Sat,NULL,0,-8.731118124
Consumption,7,22,24,102569.825783671,1,22.8,0.82,40,26.1,14.4,7,Sat,NULL,0,-16.68963792
Consumption,7,23,1,92146.2914433312,1,22.2,0.82,40,25.6,16,1,Sun,NULL,0,-22.7795406
Consumption,7,23,2,86722.0748569625,0.3,22.2,0.88,40,24.4,16,1,Sun,NULL,0,-26.42222946
Consumption,7,23,3,83008.7395448835,0.2,22.8,0.94,40,23.9,16,1,Sun,NULL,0,-27.17045433
Consumption,7,23,4,86558.2399997223,0.3,22.2,0.94,39,23.3,16,1,Sun,NULL,0,-24.92067646
Consumption,7,23,5,99181.4547653724,0.9,21.1,0.9,39,22.8,16,1,Sun,NULL,0,-19.97193077
Consumption,7,23,6,107775.580399883,1,19.4,0.84,39,22.2,19.2,1,Sun,NULL,0,-12.8658635
Consumption,7,23,7,109018.660215205,0.9,18.3,0.81,39,21.7,24,1,Sun,NULL,0,-4.174619491
Consumption,7,23,8,108406.683792691,0.3,17.2,0.69,38,23.3,24,1,Sun,NULL,0,5.6149205629
Consumption,7,23,9,101333.673909698,0.2,14.4,0.55,38,23.9,24,1,Sun,NULL,0,16.117784557
Consumption,7,23,10,99131.8604234672,0.1,14.4,0.52,37,25,24,1,Sun,NULL,0,27.017272896
Consumption,7,23,11,102562.89197999,0,14.4,0.5,37,25.6,24,1,Sun,NULL,0,38.005376033
Consumption,7,23,12,104423.44819073,0,15,0.5,37,26.1,24,1,Sun,NULL,0,48.679589855
Consumption,7,23,13,106929.165445384,0.2,15.6,0.51,36,26.7,24,1,Sun,NULL,0,58.310790152
Consumption,7,23,14,107625.459170306,0.3,16.7,0.53,36,27.2,24,1,Sun,NULL,0,65.307274609
Consumption,7,23,15,113359.114418343,0.2,13.9,0.44,35,27.2,24,1,Sun,NULL,0,66.932263233
Consumption,7,23,16,136017.484244448,0.1,13.3,0.42,35,27.2,24,1,Sun,NULL,0,62.197304723
Consumption,7,23,17,157969.269861925,0.1,10.6,0.36,35,26.7,24,1,Sun,NULL,0,53.563716902
Consumption,7,23,18,163021.064756299,0.1,10,0.37,34,25.6,24,1,Sun,NULL,0,43.264079109
Consumption,7,23,19,153376.962662709,0.1,10,0.43,34,23.3,24,1,Sun,NULL,0,32.357533326
Consumption,7,23,20,141008.597809616,0,10,0.51,33,20.6,24,1,Sun,NULL,0,21.361922744
Consumption,7,23,21,133203.726609609,0,11.1,0.67,33,17.2,24,1,Sun,NULL,0,10.612983784
Consumption,7,23,22,107432.217219351,0.5,12.8,0.81,32,16.1,24,1,Sun,NULL,0,0.4133553861
Consumption,7,23,23,88605.9466041078,0.2,12.8,0.81,32,16.1,24,1,Sun,NULL,0,-8.891726709
Consumption,7,23,24,70990.7791501011,0.3,12.8,0.81,32,16.1,24,1,Sun,NULL,0,-16.86703355
Consumption,7,24,1,65217.0469533211,0.1,12.8,0.9,31,14.4,24,2,Mon,NULL,0,-22.97322958
Consumption,7,24,2,62211.9587645247,0,13.3,0.9,31,15,24,2,Mon,NULL,0,-26.62783118
Consumption,7,24,3,60746.0301697048,0,13.3,0.93,30,14.4,24,2,Mon,NULL,0,-27.37970745
Consumption,7,24,4,66023.2402260912,0,13.3,0.93,30,14.4,24,2,Mon,NULL,0,-25.12418149
Consumption,7,24,5,79647.142806172,0,12.8,0.97,30,13.3,24,2,Mon,NULL,0,-20.16284746
Consumption,7,24,6,92676.886959357,0,13.3,0.96,29,13.9,24,2,Mon,NULL,0,-13.04144051
Consumption,7,24,7,104250.466144952,0,15.6,0.9,29,17.2,24,2,Mon,NULL,0,-4.335388711
Consumption,7,24,8,123587.683126485,0.2,16.1,0.75,29,20.6,24,2,Mon,NULL,0,5.4664987532
Consumption,7,24,9,122946.879665707,0,16.1,0.66,28,22.8,24,2,Mon,NULL,0,15.9781509
Consumption,7,24,10,123287.643494527,0.1,15.6,0.58,28,24.4,24,2,Mon,NULL,0,26.881913795
Consumption,7,24,11,127581.943028722,0.5,12.8,0.47,28,25,24,2,Mon,NULL,0,37.868345691
Consumption,7,24,12,128401.904627222,0.7,12.2,0.43,28,25.6,24,2,Mon,NULL,0,48.532418885
Consumption,7,24,13,130103.831205434,0.8,13.3,0.47,28,25.6,24,2,Mon,NULL,0,58.141516476
Consumption,7,24,14,128517.168411785,0.9,12.2,0.43,28,25.6,24,2,Mon,NULL,0,65.106696691
Consumption,7,24,15,135490.970171392,1,11.7,0.39,28,26.7,24,2,Mon,NULL,0,66.722343302
Consumption,7,24,16,158055.332854375,1,11.7,0.42,28,25.6,24,2,Mon,NULL,0,62.016182872
Consumption,7,24,17,175210.489597174,1,13.3,0.47,28,25.6,24,2,Mon,NULL,0,53.411839524
Consumption,7,24,18,171060.425069182,0.7,13.3,0.51,28,23.9,24,2,Mon,NULL,0,43.128102733
Consumption,7,24,19,163204.635611554,0.8,11.7,0.48,27,23.3,24,2,Mon,NULL,0,32.226896322
Consumption,7,24,20,150324.994564636,0.2,12.2,0.55,27,21.7,24,2,Mon,NULL,0,21.229361141
Consumption,7,24,21,142820.17643557,0,12.2,0.65,27,18.9,24,2,Mon,NULL,0,10.473148077
Consumption,7,24,22,109604.026459596,0,12.2,0.68,27,18.3,24,2,Mon,NULL,0,0.2619769478
Consumption,7,24,23,89942.9165426305,0,12.2,0.7,27,17.8,24,2,Mon,NULL,0,-9.058028245
Consumption,7,24,24,71543.3460909364,0.2,12.2,0.75,27,16.7,24,2,Mon,NULL,0,-17.05026667
Consumption,7,25,1,65207.5875328432,0.5,12.8,0.81,27,16.1,24,3,Tue,NULL,0,-23.17282161
Consumption,7,25,2,62322.2820577659,0.4,12.2,0.8,27,15.6,24,3,Tue,NULL,0,-26.83920387
Consumption,7,25,3,61778.7371046693,0.5,13.3,0.75,27,17.8,24,3,Tue,NULL,0,-27.59430828
Consumption,7,25,4,66877.3234069798,0.3,12.8,0.93,26,13.9,16,3,Tue,NULL,0,-25.33235068
Consumption,7,25,5,80147.9420014394,0.7,13.3,0.93,26,14.4,16,3,Tue,NULL,0,-20.35763946
Consumption,7,25,6,93818.1116812327,0.4,13.3,0.93,26,14.4,24,3,Tue,NULL,0,-13.22015977
Consumption,7,25,7,103095.592468541,0.2,14.4,0.9,26,16.1,24,3,Tue,NULL,0,-4.498712154
Consumption,7,25,8,117552.096399749,0.1,12.8,0.75,26,17.2,24,3,Tue,NULL,0,5.3159371489
Consumption,7,25,9,112187.167955538,0.2,11.7,0.63,26,18.9,24,3,Tue,NULL,0,15.83661251
Consumption,7,25,10,108097.722793631,0.4,11.7,0.61,26,19.4,24,3,Tue,NULL,0,26.74469492
Consumption,7,25,11,114663.875336548,0.4,11.7,0.53,25,21.7,24,3,Tue,NULL,0,37.729277038
Consumption,7,25,12,115719.608634428,0.6,11.1,0.53,25,21.1,24,3,Tue,NULL,0,48.382739691
Consumption,7,25,13,119258.42629806,0.7,10.6,0.48,25,22.2,24,3,Tue,NULL,0,57.968889352
Consumption,7,25,14,118093.961984517,0.8,11.1,0.51,25,21.7,24,3,Tue,NULL,0,64.901588802
Consumption,7,25,15,123310.872509154,0.7,11.1,0.49,25,22.2,24,3,Tue,NULL,0,66.506695869
Consumption,7,25,16,148519.01006667,0.5,10,0.43,24,23.3,24,3,Tue,NULL,0,61.828787644
Consumption,7,25,17,165870.37267033,0.6,10.6,0.46,24,22.8,24,3,Tue,NULL,0,53.253886369
Consumption,7,25,18,162392.513518068,0.5,11.1,0.49,24,22.2,24,3,Tue,NULL,0,42.986374023
Consumption,7,25,19,156622.526843989,0.4,11.7,0.57,24,20.6,24,3,Tue,NULL,0,32.090727056
Consumption,7,25,20,143691.725378514,0.5,12.2,0.63,24,19.4,24,3,Tue,NULL,0,21.091365318
Consumption,7,25,21,139872.864596934,0.6,12.8,0.7,24,18.3,24,3,Tue,NULL,0,10.327874729
Consumption,7,25,22,108820.633198625,0.9,12.2,0.7,23,17.8,24,3,Tue,NULL,0,0.1050794032
Consumption,7,25,23,88819.3313109588,0.7,11.7,0.72,23,16.7,24,3,Tue,NULL,0,-9.22998061
Consumption,7,25,24,69083.3096080947,0.6,11.7,0.87,23,13.9,24,3,Tue,NULL,0,-17.23928665
Consumption,7,26,1,62781.4688805911,0.3,12.2,0.87,23,14.4,24,4,Wed,NULL,0,-23.37825822
Consumption,7,26,2,60468.6095264006,0,11.1,0.87,23,13.3,24,4,Wed,NULL,0,-27.05628099
Consumption,7,26,3,58758.1678769464,0,10,0.89,22,11.7,24,4,Wed,NULL,0,-27.81418129
Consumption,7,26,4,63291.6642858004,0,8.9,0.93,22,10,24,4,Wed,NULL,0,-25.54510045
Consumption,7,26,5,76983.3966997573,0,10,0.96,22,10.6,24,4,Wed,NULL,0,-20.55621955
Consumption,7,26,6,89081.1578682227,0,9.4,0.96,22,10,24,4,Wed,NULL,0,-13.4019363
Consumption,7,26,7,98361.4994684599,0,11.1,0.83,22,13.9,24,4,Wed,NULL,0,-4.664511801
Consumption,7,26,8,115542.201278974,0,12.8,0.73,22,17.8,24,4,Wed,NULL,0,5.1633039189
Consumption,7,26,9,111878.000390711,0.1,13.3,0.68,22,19.4,24,4,Wed,NULL,0,15.693226238
Consumption,7,26,10,109014.272699394,0.2,10,0.49,22,21.1,24,4,Wed,NULL,0,26.60566125
Consumption,7,26,11,113390.284112552,0.3,8.9,0.43,22,22.2,24,4,Wed,NULL,0,37.588203587
Consumption,7,26,12,114015.456778552,0.2,9.4,0.44,22,22.2,24,4,Wed,NULL,0,48.230577088
Consumption,7,26,13,116312.130471841,0.5,9.4,0.44,22,22.2,24,4,Wed,NULL,0,57.792935098
Consumption,7,26,14,116587.353518158,0.5,10,0.43,22,23.3,24,4,Wed,NULL,0,64.692002257
Consumption,7,26,15,123700.25739967,0.5,10,0.43,22,23.3,24,4,Wed,NULL,0,66.285397508
Consumption,7,26,16,147585.341628768,0.6,10,0.4,22,24.4,24,4,Wed,NULL,0,61.635169627
Consumption,7,26,17,166200.201501811,0.6,10.6,0.43,22,23.9,24,4,Wed,NULL,0,53.089878636
Consumption,7,26,18,163781.266916192,0.4,10.6,0.45,22,23.3,24,4,Wed,NULL,0,42.838904466
Consumption,7,26,19,158676.936108839,0.4,11.7,0.51,22,22.2,24,4,Wed,NULL,0,31.949038321
Consumption,7,26,20,143215.608768869,0.2,12.8,0.7,22,18.3,24,4,Wed,NULL,0,20.947954163
Consumption,7,26,21,136020.447073146,0.4,12.8,0.81,22,16.1,24,4,Wed,NULL,0,10.17719079
Consumption,7,26,22,104802.616993001,0.4,12.2,0.83,22,15,24,4,Wed,NULL,0,-0.057301268
Consumption,7,26,23,84758.5782129681,0.3,11.7,0.87,22,13.9,24,4,Wed,NULL,0,-9.407538959
Consumption,7,26,24,67218.9472562249,0,11.7,0.84,23,14.4,24,4,Wed,NULL,0,-17.43404046
Consumption,7,27,1,60946.8747771298,0,10.6,0.97,23,11.1,16,5,Thu,NULL,0,-23.5894789
Consumption,7,27,2,58922.6160869375,0,11.1,0.96,23,11.7,16,5,Thu,NULL,0,-27.27899439
Consumption,7,27,3,57504.6604551504,0,9.4,0.96,23,10,11.2,5,Thu,NULL,0,-28.03924969
Consumption,7,27,4,62347.62573582,0,9.4,1,23,9.4,16,5,Thu,NULL,0,-25.76234634
Consumption,7,27,5,75958.947853351,0,8.9,1,23,8.9,16,5,Thu,NULL,0,-20.75850012
Consumption,7,27,6,88570.8460656549,0,9.4,1,23,9.4,16,5,Thu,NULL,0,-13.58668525
Consumption,7,27,7,97925.775264634,0,12.8,0.93,23,13.9,16,5,Thu,NULL,0,-4.832710277
Consumption,7,27,8,115086.313105052,0.1,12.8,0.73,23,17.8,16,5,Thu,NULL,0,5.0086661326
Consumption,7,27,9,111588.141725264,0.2,12.8,0.63,23,20,19.2,5,Thu,NULL,0,15.548047477
Consumption,7,27,10,109207.226484282,0.5,13.3,0.59,24,21.7,19.2,5,Thu,NULL,0,26.464856071
Consumption,7,27,11,114588.48526147,0.7,12.8,0.52,24,23.3,19.2,5,Thu,NULL,0,37.445157049
Consumption,7,27,12,116308.047951093,0.8,13.9,0.55,24,23.3,19.2,5,Thu,NULL,0,48.0759542
Consumption,7,27,13,121908.368707498,0.7,12.8,0.47,25,25,19.2,5,Thu,NULL,0,57.613678813
Consumption,7,27,14,118661.248593059,0.8,12.2,0.5,25,23.3,19.2,5,Thu,NULL,0,64.477987898
Consumption,7,27,15,125331.935855218,0.7,12.8,0.47,25,25,19.2,5,Thu,NULL,0,66.058525949
Consumption,7,27,16,151214.298031338,0.8,12.8,0.47,25,25,19.2,5,Thu,NULL,0,61.43538316
Consumption,7,27,17,171200.415436173,0.2,12.8,0.45,26,25.6,24,5,Thu,NULL,0,52.919841786
Consumption,7,27,18,169590.669281367,0.3,12.2,0.45,26,25,24,5,Thu,NULL,0,42.685709483
Consumption,7,27,19,162136.144306833,0.9,12.8,0.53,26,22.8,24,5,Thu,NULL,0,31.801846514
Consumption,7,27,20,146189.607456364,0.9,13.3,0.65,26,20,24,5,Thu,NULL,0,20.799149919
Consumption,7,27,21,138395.483960948,0.9,12.8,0.75,27,17.2,24,5,Thu,NULL,0,10.021126456
Consumption,7,27,22,105450.529479542,0.9,12.8,0.83,27,15.6,24,5,Thu,NULL,0,-0.225126146
Consumption,7,27,23,87213.3166429517,1,13.3,0.78,27,17.2,24,5,Thu,NULL,0,-9.590655755
Consumption,7,27,24,70360.4804233093,1,13.3,0.8,28,16.7,16,5,Thu,NULL,0,-17.63447268
Consumption,7,28,1,63874.4836993763,0.8,12.8,0.83,28,15.6,16,6,Fri,NULL,0,-23.80642115
Consumption,7,28,2,61810.4135781941,1,13.3,0.8,28,16.7,16,6,Fri,NULL,0,-27.50727426
Consumption,7,28,3,60468.2218194338,0.9,13.3,0.9,28,15,16,6,Fri,NULL,0,-28.26943546
Consumption,7,28,4,65926.4798991086,0.6,12.8,0.9,29,14.4,16,6,Fri,NULL,0,-25.98400304
Consumption,7,28,5,79804.4757989664,0.8,12.8,0.9,29,14.4,16,6,Fri,NULL,0,-20.96439316
Consumption,7,28,6,93405.4836671767,1,12.8,0.9,29,14.4,16,6,Fri,NULL,0,-13.77432192
Consumption,7,28,7,102073.746151705,0.9,12.8,0.81,29,16.1,24,6,Fri,NULL,0,-5.003230916
Consumption,7,28,8,117312.707505716,0.9,12.8,0.66,29,19.4,24,6,Fri,NULL,0,4.852089714
Consumption,7,28,9,113254.605325739,0.9,11.1,0.53,29,21.1,24,6,Fri,NULL,0,15.401130145
Consumption,7,28,10,111949.967616421,0.9,11.7,0.5,29,22.8,24,6,Fri,NULL,0,26.322320967
Consumption,7,28,11,116700.115527569,0.9,10.6,0.45,29,23.3,24,6,Fri,NULL,0,37.300167353
Consumption,7,28,12,117582.121200926,0.9,11.1,0.45,29,23.9,24,6,Fri,NULL,0,47.91889251
Consumption,7,28,13,121498.125191333,0.9,11.7,0.43,29,25,24,6,Fri,NULL,0,57.431144452
Consumption,7,28,14,122848.07680215,0.9,12.2,0.43,29,25.6,24,6,Fri,NULL,0,64.259596154
Consumption,7,28,15,126625.087692687,1,11.7,0.43,29,25,24,6,Fri,NULL,0,65.826159993
Consumption,7,28,16,147944.393119118,1,10.6,0.4,29,25,24,6,Fri,NULL,0,61.229486226
Consumption,7,28,17,162717.263182968,1,11.1,0.45,29,23.9,24,6,Fri,NULL,0,52.743805506
Consumption,7,28,18,157950.422007941,1,10.6,0.46,29,22.8,24,6,Fri,NULL,0,42.52680843
Consumption,7,28,19,151701.794921207,1,10.6,0.49,29,21.7,24,6,Fri,NULL,0,31.649171637
