Date,Hour,Electricity_KW_HR
07/25/2012,13,123833.62
07/25/2012,14,125293.3
07/25/2012,15,105362.8
07/25/2012,16,101190.04
07/25/2012,17,112763.32
07/25/2012,18,103849.82
07/25/2012,19,54787.7
07/25/2012,20,21078.66
07/25/2012,21,10479.7
07/26/2012,9,2830.221559
07/26/2012,10,19300.8
07/26/2012,11,59412.36
07/26/2012,12,62725.06
07/26/2012,13,55071.54
07/26/2012,14,102933.22
07/26/2012,15,76204.94
07/26/2012,16,129108.24
07/26/2012,17,115222.9
07/26/2012,18,43484.66
07/26/2012,19,40699.7
07/26/2012,20,17941.76
07/26/2012,21,4172.18
07/27/2012,8,5240.1873913
07/27/2012,9,14549.56
07/27/2012,10,34952.22
07/27/2012,11,26058.56
07/27/2012,12,37997.56
07/27/2012,13,49992.28
07/27/2012,14,58520.54
07/27/2012,15,90216
07/27/2012,16,20922.86
07/27/2012,17,2575
07/27/2012,19,34943.06
07/27/2012,20,22452.14
07/27/2012,21,13084.98
07/28/2012,8,5055.0285761
07/28/2012,9,15946.54
07/28/2012,10,53287.2
07/28/2012,11,99474.4
07/28/2012,12,134819.88
07/28/2012,13,158734.96
07/28/2012,14,170318.2
07/28/2012,15,172500.44
07/28/2012,16,163394.1
07/28/2012,17,143556.62
07/28/2012,18,112710.46
07/28/2012,19,70554.6
07/28/2012,20,22491.8
07/28/2012,21,5937.12
07/29/2012,8,4578.36
07/29/2012,9,15954.68
07/29/2012,10,56530.64
07/29/2012,11,90624.66
07/29/2012,12,130524.24
07/29/2012,13,147468.18
07/29/2012,14,151663.82
07/29/2012,15,164710.68
07/29/2012,16,153002.76
07/29/2012,17,136761.3
07/29/2012,18,94346.86
07/29/2012,19,56591.4
07/29/2012,20,25839.82
07/29/2012,21,12594.12
07/30/2012,8,4779.8695
07/30/2012,9,15837.08
07/30/2012,10,51260.96
07/30/2012,11,95414.24
07/30/2012,12,129485.2
07/30/2012,13,152007.94
07/30/2012,14,162110.44
07/30/2012,15,164043.32
07/30/2012,16,141685.66
07/30/2012,17,132101.8
07/30/2012,18,105192.38
07/30/2012,19,65917.92
07/30/2012,20,22071.58
07/30/2012,21,6773.44
08/01/2012,8,4146.0274715
08/01/2012,9,15545.18
08/01/2012,10,53979.58
08/01/2012,11,97013.46
08/01/2012,12,125070.74
08/01/2012,13,145794.04
08/01/2012,14,165585.64
08/01/2012,15,168925.9
08/01/2012,16,160328.72
08/01/2012,17,139010.2
08/01/2012,18,108819.58
08/01/2012,19,66947.9
08/01/2012,20,23545.58
08/01/2012,21,8552.2
08/02/2012,9,1491.5414203
08/02/2012,10,11422.38
08/02/2012,11,19843.76
08/02/2012,12,82018.34
08/02/2012,13,132396.24
08/02/2012,14,76449.7
08/02/2012,15,82809.32
08/02/2012,16,66587.58
08/02/2012,17,66901.16
08/02/2012,18,51881.04
08/02/2012,19,24026.96
08/02/2012,20,24516.1
08/02/2012,21,10773.78
08/03/2012,9,18509.16
08/03/2012,10,48460.18
08/03/2012,11,90185.02
08/03/2012,12,124315.9
08/03/2012,13,147487.82
08/03/2012,14,157676.84
08/03/2012,15,161921.38
08/03/2012,16,154298.14
08/03/2012,17,134384.84
08/03/2012,18,103861.04
08/03/2012,19,63925.06
08/03/2012,20,23005.62
08/03/2012,21,7795.54
08/04/2012,8,4291.3041739
08/04/2012,9,18093.04
08/04/2012,10,49408.56
08/04/2012,11,92392.68
08/04/2012,12,127373.46
08/04/2012,13,107966.3
08/04/2012,14,157476.62
08/04/2012,15,152192.62
08/04/2012,16,136903.98
08/04/2012,17,109755.84
08/04/2012,18,91962.2
08/04/2012,19,44004.94
08/04/2012,20,15545.7
08/05/2012,9,11915.66
08/05/2012,10,43938.5
08/05/2012,11,85638.68
08/05/2012,12,114179.66
08/05/2012,13,130312.38
08/05/2012,14,116103.94
08/05/2012,15,150905.28
08/05/2012,16,138204.42
08/05/2012,17,135206.16
08/05/2012,18,116055.2
08/05/2012,19,72298.36
08/05/2012,20,22193
08/05/2012,21,4661.28
08/06/2012,9,14053.82
08/06/2012,10,54596.9
08/06/2012,11,100699.34
08/06/2012,12,135752.48
08/06/2012,13,158354.92
08/06/2012,14,171184.14
08/06/2012,15,172425.38
08/06/2012,16,163799.46
08/06/2012,17,144048.74
08/06/2012,18,113560.72
08/06/2012,19,69773.02
08/06/2012,20,21394.48
08/06/2012,21,4886.16
08/07/2012,9,15240.36
08/07/2012,10,51289.22
08/07/2012,11,97445.6
08/07/2012,12,130609.68
08/07/2012,13,155066.18
08/07/2012,14,165272.74
08/07/2012,15,156010.52
08/07/2012,16,140913.22
08/07/2012,17,85738.48
08/07/2012,18,99714.36
08/07/2012,19,63564.82
08/07/2012,20,22139.58
08/07/2012,21,6910.16
08/08/2012,8,3606.9283986
08/08/2012,9,15060.88
08/08/2012,10,51849.4
08/08/2012,11,97942.98
08/08/2012,12,132789.12
08/08/2012,13,151614.1
08/08/2012,14,165626.42
08/08/2012,15,165603.26
08/08/2012,16,148852.44
08/08/2012,17,113127.58
08/08/2012,18,99633.18
08/08/2012,19,48739
08/08/2012,20,25260
08/08/2012,21,5251.28
08/09/2012,9,6815.52
08/09/2012,10,6646.6
08/09/2012,11,9509.68
08/09/2012,12,12158.74
08/09/2012,13,27566.3
08/09/2012,14,26918.96
08/09/2012,15,37782.76
08/09/2012,16,13333
08/09/2012,17,11476.84
08/09/2012,18,9878.68
08/09/2012,19,9543.14
08/09/2012,20,1539.2004154
08/09/2012,21,2069.08
08/10/2012,10,3520.44
08/10/2012,11,7746.74
08/10/2012,12,7711.8
08/10/2012,13,5233.02
08/10/2012,14,11374.38
08/10/2012,15,6805.1
08/10/2012,16,8715.88
08/10/2012,17,14558.96
08/10/2012,18,15112.14
08/10/2012,19,8545.36
08/10/2012,20,3028.22
08/10/2012,21,1029.5901739
08/11/2012,10,11259.06
08/11/2012,11,23075.14
08/11/2012,12,21454.36
08/11/2012,13,55145.04
08/11/2012,14,90155.64
08/11/2012,15,68428.48
08/11/2012,16,47957.9
08/11/2012,17,91447.26
08/11/2012,18,73681.76
08/11/2012,19,23721.84
08/11/2012,20,6762.66
08/11/2012,21,1693.270764
08/12/2012,9,13547.46
08/12/2012,10,31169.86
08/12/2012,11,95017.78
08/12/2012,12,104558.78
08/12/2012,13,160838.52
08/12/2012,14,151263.74
08/12/2012,15,144673.64
08/12/2012,16,166671.62
08/12/2012,17,143774.32
08/12/2012,18,76879.4
08/12/2012,19,32334.38
08/12/2012,20,22169.08
08/12/2012,21,7275.16
08/13/2012,9,10010.56
08/13/2012,10,38431.52
08/13/2012,11,66117.18
08/13/2012,12,54506.96
08/13/2012,13,61984.5
08/13/2012,14,38382.64
08/13/2012,15,19493.58
08/13/2012,16,19807.06
08/13/2012,17,29624.38
08/13/2012,18,19314.5
08/13/2012,19,42510.8
08/13/2012,20,17296.1
08/13/2012,21,6234.8
08/14/2012,9,14407.24
08/14/2012,10,50980.92
08/14/2012,11,37383.36
08/14/2012,12,118731.54
08/14/2012,13,154021.4
08/14/2012,14,171634.9
08/14/2012,15,177367.94
08/14/2012,16,134720.62
08/14/2012,17,137694.22
08/14/2012,18,110750.96
08/14/2012,19,48936.2
08/14/2012,20,26630.56
08/14/2012,21,5622.98
08/15/2012,9,15281.64
08/15/2012,10,51774.92
08/15/2012,11,98068.14
08/15/2012,12,112981.34
08/15/2012,13,129241
08/15/2012,14,151034.5
08/15/2012,15,150159.28
08/15/2012,16,117012.46
08/15/2012,17,137973.08
08/15/2012,18,102922.68
08/15/2012,19,61318.42
08/15/2012,20,21794
08/15/2012,21,5583.82
08/16/2012,9,16329.92
08/16/2012,10,36694.42
08/16/2012,11,46297.84
08/16/2012,12,35039.36
08/16/2012,13,32633.04
08/16/2012,14,18584.88
08/16/2012,15,36037.92
08/16/2012,16,70349.42
08/16/2012,17,69205.88
08/16/2012,18,55221.84
08/16/2012,19,36292.4
08/16/2012,20,10829.04
08/16/2012,21,3981.72
08/17/2012,9,13248.06
08/17/2012,10,54853.4
08/17/2012,11,93942.16
08/17/2012,12,105205.36
08/17/2012,13,139368.12
08/17/2012,14,162708.36
08/17/2012,15,156917.42
08/17/2012,16,131299.88
08/17/2012,17,120680.62
08/17/2012,18,105657.1
08/17/2012,19,70082.44
08/17/2012,20,20351.64
08/17/2012,21,3353.52
08/18/2012,9,14195.42
08/18/2012,10,54951.24
08/18/2012,11,100720.68
08/18/2012,12,138155.94
08/18/2012,13,160969.12
08/18/2012,14,172819.24
08/18/2012,15,164121.96
08/18/2012,16,157692.86
08/18/2012,17,147272.16
08/18/2012,18,110686.16
08/18/2012,19,57177.42
08/18/2012,20,17129.64
08/18/2012,21,3315.52
08/19/2012,9,17456.52
08/19/2012,10,47342.86
08/19/2012,11,104066.96
08/19/2012,12,138076.6
08/19/2012,13,149918.34
08/19/2012,14,123983.7
08/19/2012,15,143240.48
08/19/2012,16,132042.64
08/19/2012,17,93318.42
08/19/2012,18,42275.22
08/19/2012,19,3890.6
08/19/2012,20,6842.84
08/19/2012,21,906.37985954
08/20/2012,9,15788.7
08/20/2012,10,54822.64
08/20/2012,11,103288.84
08/20/2012,12,139920.42
08/20/2012,13,160214.14
08/20/2012,14,172813.16
08/20/2012,15,177028.42
08/20/2012,16,166010.78
08/20/2012,17,148899.82
08/20/2012,18,115550.98
08/20/2012,19,68694.1
08/20/2012,20,18887.14
08/20/2012,21,3160.72
08/21/2012,9,13732.84
08/21/2012,10,54671.52
08/21/2012,11,101164.66
08/21/2012,12,136888.28
08/21/2012,13,159931.66
08/21/2012,14,171745.7
08/21/2012,15,170528.34
08/21/2012,16,121255.14
08/21/2012,17,87213.44
08/21/2012,18,96957.1
08/21/2012,19,66443.56
08/21/2012,20,18363.64
08/21/2012,21,3985.02
08/22/2012,9,14224.32
08/22/2012,10,52881.78
08/22/2012,11,99109.12
08/22/2012,12,135995.9
08/22/2012,13,159464.84
08/22/2012,14,171053.4
08/22/2012,15,172034.22
08/22/2012,16,162537.66
08/22/2012,17,142719.08
08/22/2012,18,110995.64
08/22/2012,19,65142.62
08/22/2012,20,17996.54
08/22/2012,21,3341.04
08/23/2012,9,13802.5
08/23/2012,10,51379.88
08/23/2012,11,96519.3
08/23/2012,12,132304.78
08/23/2012,13,155035.68
08/23/2012,14,167405.7
08/23/2012,15,167840.24
08/23/2012,16,157762.48
08/23/2012,17,136604.54
08/23/2012,18,105724.32
08/23/2012,19,62742.94
08/23/2012,20,21566.68
08/23/2012,21,2228.8090761
08/24/2012,9,11053.86
08/24/2012,10,49755.1
08/24/2012,11,95781.76
08/24/2012,12,92702.54
08/24/2012,13,150545.04
08/24/2012,14,166182.5
08/24/2012,15,166096.3
08/24/2012,16,151352.12
08/24/2012,17,125743.48
08/24/2012,18,106457.26
08/24/2012,19,61158.32
08/24/2012,20,16958.08
08/24/2012,21,4877.86
08/25/2012,9,14062.62
08/25/2012,10,50038.38
08/25/2012,11,94728.3
08/25/2012,12,129770.34
08/25/2012,13,152237.88
08/25/2012,14,162326.08
08/25/2012,15,162850.2
08/25/2012,16,151866.62
08/25/2012,17,134018.98
08/25/2012,18,97065.42
08/25/2012,19,57588.68
08/25/2012,20,17762.36
08/26/2012,9,17766.6
08/26/2012,10,38408.5
08/26/2012,11,83278.38
08/26/2012,12,124257.72
08/26/2012,13,131842.5
08/26/2012,14,143982.78
08/26/2012,15,139429.32
08/26/2012,16,137825.34
08/26/2012,17,130268.7
08/26/2012,18,64683.94
08/26/2012,19,31949.88
08/26/2012,20,13634.42
08/27/2012,9,8266.54
08/27/2012,10,17020.72
08/27/2012,11,30739.9
08/27/2012,12,36082.8
08/27/2012,13,86436.48
08/27/2012,14,135673.98
08/27/2012,15,157031.66
08/27/2012,16,121611.74
08/27/2012,17,121601.26
08/27/2012,18,82093.56
08/27/2012,19,46410.16
08/27/2012,20,17050.94
08/27/2012,21,4426.4883261
08/28/2012,9,13214.02
08/28/2012,10,53910.24
08/28/2012,11,103049.96
08/28/2012,12,141654.18
08/28/2012,13,133973.74
08/28/2012,14,160644.98
08/28/2012,15,178306.38
08/28/2012,16,160286.28
08/28/2012,17,123138.98
08/28/2012,18,85223.92
08/28/2012,19,33464.94
08/28/2012,20,16535.86
08/28/2012,21,4393.1967065
08/29/2012,9,13157.78
08/29/2012,10,54916.38
08/29/2012,11,101465.28
08/29/2012,12,137525.76
08/29/2012,13,130749.9
08/29/2012,14,165097.5
08/29/2012,15,174983.24
08/29/2012,16,162714.22
08/29/2012,17,135991.5
08/29/2012,18,107916.6
08/29/2012,19,60518.12
08/29/2012,20,16454.58
08/30/2012,9,13362.04
08/30/2012,10,49644.88
08/30/2012,11,95107.86
08/30/2012,12,133810.64
08/30/2012,13,160026.66
08/30/2012,14,171313.78
08/30/2012,15,169361.8
08/30/2012,16,156111.9
08/30/2012,17,133702.76
08/30/2012,18,106161.24
08/30/2012,19,59131.28
08/30/2012,20,15913.54
08/31/2012,9,12420.88
08/31/2012,10,47174.58
08/31/2012,11,91305.98
08/31/2012,12,127285.16
08/31/2012,13,149293.7
08/31/2012,14,160425.66
08/31/2012,15,160224.98
08/31/2012,16,148730.94
08/31/2012,17,126349.2
08/31/2012,18,93879.16
08/31/2012,19,49867.4
08/31/2012,20,12862.86
09/01/2012,9,13175.66
09/01/2012,10,62842.84
09/01/2012,11,98822.98
09/01/2012,12,87030.98
09/01/2012,13,124972.84
09/01/2012,14,155126.42
09/01/2012,15,171893.8
09/01/2012,16,69969.26
09/01/2012,17,62965.74
09/01/2012,18,38970.78
09/01/2012,19,25531.6
09/01/2012,20,12133.92
09/02/2012,9,13639.48
09/02/2012,10,54627.66
09/02/2012,11,103729.84
09/02/2012,12,139873.54
09/02/2012,13,165986.08
09/02/2012,14,178326.28
09/02/2012,15,176022
09/02/2012,16,163680.1
09/02/2012,17,141512.9
09/02/2012,18,107973.5
09/02/2012,19,59478.86
09/02/2012,20,14794.2
09/03/2012,9,12321.66
09/03/2012,10,51734.1
09/03/2012,11,98378.14
09/03/2012,12,133363.94
09/03/2012,13,155399.4
09/03/2012,14,168280.66
09/03/2012,15,168861.22
09/03/2012,16,158172.82
09/03/2012,17,135570.1
09/03/2012,18,104547.98
09/03/2012,19,56179.9
09/03/2012,20,14068.16
09/04/2012,10,3834.72
09/04/2012,11,14941.66
09/04/2012,12,35592.54
09/04/2012,13,102876.74
09/04/2012,14,102181.28
09/04/2012,15,133563.7
09/04/2012,16,134451.16
09/04/2012,17,122547.26
09/04/2012,18,103263.34
09/04/2012,19,55188.8
09/04/2012,20,15587.58
09/05/2012,9,12450.3
09/05/2012,10,15824.36
09/05/2012,11,25221.64
09/05/2012,12,103310.66
09/05/2012,13,150774.78
09/05/2012,14,109637
09/05/2012,15,52227.4
09/05/2012,16,62459.08
09/05/2012,17,124756.26
09/05/2012,18,65098.16
09/05/2012,19,33105.3
09/05/2012,20,15496.28
09/06/2012,9,12423.22
09/06/2012,10,52242.06
09/06/2012,11,99277.04
09/06/2012,12,135207.8
09/06/2012,13,157041.34
09/06/2012,14,171587.12
09/06/2012,15,140963.44
09/06/2012,16,101889.28
09/06/2012,17,137262.32
09/06/2012,18,91867
09/06/2012,19,56297.58
09/06/2012,20,12732.06
09/07/2012,9,7736.8
09/07/2012,10,12084.94
09/07/2012,11,33400.44
09/07/2012,12,43887.3
09/07/2012,13,17971.4
09/07/2012,14,20148.2
09/07/2012,15,34437.28
09/07/2012,16,65451.7
09/07/2012,17,58806.28
09/07/2012,18,31491.68
09/07/2012,19,17911.92
09/07/2012,20,2312.7087421
09/08/2012,9,10417.72
09/08/2012,10,55264.16
09/08/2012,11,105529.56
09/08/2012,12,129369.7
09/08/2012,13,137576.46
09/08/2012,14,152385.62
09/08/2012,15,122563.1
09/08/2012,16,113997.48
09/08/2012,17,69588.66
09/08/2012,18,31937.76
09/08/2012,19,18375.58
09/08/2012,20,5573.14
09/09/2012,9,12073.08
09/09/2012,10,55649.54
09/09/2012,11,102447.62
09/09/2012,12,144783.22
09/09/2012,13,170926.3
09/09/2012,14,181792.72
09/09/2012,15,163182.84
09/09/2012,16,121123.7
09/09/2012,17,153762.94
09/09/2012,18,56625.36
09/09/2012,19,50649.2
09/09/2012,20,12298.7
09/10/2012,9,11791.5
09/10/2012,10,56229.76
09/10/2012,11,106133.62
09/10/2012,12,142722.18
09/10/2012,13,162321.88
09/10/2012,14,140849.98
09/10/2012,15,117194.2
09/10/2012,16,150311.68
09/10/2012,17,124862.8
09/10/2012,18,104881.76
09/10/2012,19,54076.42
09/10/2012,20,11285.44
09/11/2012,9,11996.44
09/11/2012,10,59150.76
09/11/2012,11,105187.6
09/11/2012,12,133406.1
09/11/2012,13,168624.46
09/11/2012,14,179108.7
09/11/2012,15,177474.1
09/11/2012,16,166381.72
09/11/2012,17,142100.56
09/11/2012,18,91686.06
09/11/2012,19,51748.54
09/11/2012,20,11379.22
09/12/2012,9,12747.34
09/12/2012,10,50640.28
09/12/2012,11,105641.04
09/12/2012,12,142041.42
09/12/2012,13,165154.42
09/12/2012,14,176716.78
09/12/2012,15,175930.32
09/12/2012,16,165003.7
09/12/2012,17,143157.28
09/12/2012,18,108617.66
09/12/2012,19,55278.34
09/12/2012,20,9991.84
09/13/2012,9,11332.4
09/13/2012,10,24219.4
09/13/2012,11,47075.94
09/13/2012,12,55995.94
09/13/2012,13,65873.96
09/13/2012,14,96007.16
09/13/2012,15,78685.78
09/13/2012,16,38193.9
09/13/2012,17,38067.48
09/13/2012,18,4465.74
09/13/2012,19,1782.136169
09/14/2012,9,8412.7665045
09/14/2012,10,56612.06
09/14/2012,11,107215.04
09/14/2012,12,145617.18
09/14/2012,13,172412.72
09/14/2012,14,185459.7
09/14/2012,15,144538.88
09/14/2012,16,95207.72
09/14/2012,17,142479.32
09/14/2012,18,55082.8
09/14/2012,19,50350.88
09/14/2012,20,11103.66
09/15/2012,9,9374.72
09/15/2012,10,57355.84
09/15/2012,11,106984.18
09/15/2012,12,144062.56
09/15/2012,13,168083.28
09/15/2012,14,167742
09/15/2012,15,136520.88
09/15/2012,16,114022.92
09/15/2012,17,71572.62
09/15/2012,18,96487.68
09/15/2012,19,55040.04
09/15/2012,20,9568.2
09/16/2012,9,10021.44
09/16/2012,10,51068.42
09/16/2012,11,100278.24
09/16/2012,12,134164
09/16/2012,13,150007.58
09/16/2012,14,167220.26
09/16/2012,15,106071
09/16/2012,16,109978.26
09/16/2012,17,83247.34
09/16/2012,18,65877.18
09/16/2012,19,39496.32
09/16/2012,20,11709.44
09/17/2012,9,8615.4
09/17/2012,10,40058.14
09/17/2012,11,85434.42
09/17/2012,12,121410.28
09/17/2012,13,146159.54
09/17/2012,14,158312.38
09/17/2012,15,136957.56
09/17/2012,16,110516.78
09/17/2012,17,119878.62
09/17/2012,18,87447.46
09/17/2012,19,41836.82
09/17/2012,20,7080.68
09/18/2012,9,5750.537396
09/18/2012,10,43177
09/18/2012,11,102581.38
09/18/2012,12,108227.1
09/18/2012,13,102098.18
09/18/2012,14,119312.06
09/18/2012,15,87781.84
09/18/2012,16,56367.78
09/18/2012,17,102160.96
09/18/2012,18,89906.94
09/18/2012,19,45258.08
09/18/2012,20,12307.48
09/19/2012,9,8907.5427406
09/19/2012,10,59258.12
09/19/2012,11,111649.24
09/19/2012,12,98958.32
09/19/2012,13,139312.62
09/19/2012,14,179219.12
09/19/2012,15,184201.1
09/19/2012,16,122857.26
09/19/2012,17,126332.72
09/19/2012,18,86917.02
09/19/2012,19,14012.72
09/19/2012,20,10949.46
09/20/2012,10,46718.16
09/20/2012,11,108004.78
09/20/2012,12,146450.22
09/20/2012,13,119839.38
09/20/2012,14,125358.6
09/20/2012,15,163294.24
09/20/2012,16,87635.26
09/20/2012,17,62977.34
09/20/2012,18,35987.02
09/20/2012,19,23054.78
09/20/2012,20,8623.48
09/21/2012,9,8217.5849177
09/21/2012,10,36020
09/21/2012,11,68055.4
09/21/2012,12,91642.2
09/21/2012,13,139988.46
09/21/2012,14,152416.56
09/21/2012,15,74160.92
09/21/2012,16,15985.4
09/21/2012,17,33160.08
09/21/2012,18,26754.42
09/21/2012,19,12735.8
09/22/2012,10,53919.26
09/22/2012,11,110256.38
09/22/2012,12,136576.52
09/22/2012,13,116132.1
09/22/2012,14,112267.32
09/22/2012,15,66117.9
09/22/2012,16,111059.02
09/22/2012,17,117147.26
09/22/2012,18,86652.1
09/22/2012,19,30901.98
09/22/2012,20,8316.46
09/23/2012,9,9355.8182702
09/23/2012,10,57051.06
09/23/2012,11,106524.28
09/23/2012,12,144974.08
09/23/2012,13,68057.16
09/23/2012,14,106040.82
09/23/2012,15,78732.34
09/23/2012,16,43759.56
09/23/2012,17,58957.02
09/23/2012,18,34884.82
09/23/2012,19,16364.78
09/23/2012,20,4196.5324065
09/24/2012,9,6045.3808566
09/24/2012,10,59597.7
09/24/2012,11,76541.14
09/24/2012,12,108521.98
09/24/2012,13,123707.3
09/24/2012,14,137984.74
09/24/2012,15,150670.88
09/24/2012,16,135906.88
09/24/2012,17,141818.96
09/24/2012,18,98729.28
09/24/2012,19,49767.04
09/24/2012,20,8606.2
09/25/2012,9,7012.5217645
09/25/2012,10,49974.28
09/25/2012,11,98206.28
09/25/2012,12,138251.38
09/25/2012,13,158931.28
09/25/2012,14,122534.76
09/25/2012,15,118491.76
09/25/2012,16,154155.86
09/25/2012,17,121304.04
09/25/2012,18,101108.6
09/25/2012,19,48880.72
09/25/2012,20,7431.58
09/26/2012,9,7355.6439313
09/26/2012,10,35364.84
09/26/2012,11,87470.98
09/26/2012,12,131716.66
09/26/2012,13,145127.06
09/26/2012,14,176516.24
09/26/2012,15,133317.26
09/26/2012,16,147553.78
09/26/2012,17,123706.44
09/26/2012,18,101150.56
09/26/2012,19,48644.94
09/26/2012,20,6736.96
09/27/2012,10,40389.58
09/27/2012,11,55467.54
09/27/2012,12,71724.86
09/27/2012,13,136189.32
09/27/2012,14,111740.26
09/27/2012,15,99243.76
09/27/2012,16,78212.66
09/27/2012,17,60739.04
09/27/2012,18,56611.5
09/27/2012,19,21949.52
09/27/2012,20,7627.68
09/28/2012,9,7495.9468261
09/28/2012,10,42465.4
09/28/2012,11,76139.06
09/28/2012,12,141481.08
09/28/2012,13,164561.6
09/28/2012,14,173645.46
09/28/2012,15,170379.28
09/28/2012,16,163689.3
09/28/2012,17,136432.3
09/28/2012,18,102980
09/28/2012,19,50307.5
09/28/2012,20,4480.38
09/29/2012,10,33134.12
09/29/2012,11,102460.68
09/29/2012,12,144499.22
09/29/2012,13,168064.4
09/29/2012,14,179046.88
09/29/2012,15,173505.74
09/29/2012,16,120627.32
09/29/2012,17,101966.68
09/29/2012,18,103841.64
09/29/2012,19,43708.18
09/29/2012,20,5193.9
10/01/2012,10,45341.34
10/01/2012,11,98001.62
10/01/2012,12,136229.36
10/01/2012,13,155588.94
10/01/2012,14,135242.02
10/01/2012,15,110059.44
10/01/2012,16,95718.7
10/01/2012,17,65734
10/01/2012,18,31780.3
10/01/2012,19,19511.52
10/02/2012,10,24452.2
10/02/2012,11,36991.04
10/02/2012,12,68934.16
10/02/2012,13,166912.84
10/02/2012,14,151493.42
10/02/2012,15,106005.9
10/02/2012,16,86151.18
10/02/2012,17,125767.88
10/02/2012,18,70261.84
10/02/2012,19,16512.98
10/02/2012,20,2910.5426594
10/03/2012,10,4442.0944894
10/03/2012,11,18896.8
10/03/2012,12,13417.6
10/03/2012,13,12711.98
10/03/2012,14,13940.84
10/03/2012,15,24985.58
10/03/2012,16,29950.46
10/03/2012,17,28165.38
10/03/2012,18,9516.22
10/03/2012,19,2240.2
10/04/2012,10,2462.2827717
10/04/2012,11,8186.74
10/04/2012,12,37962.62
10/04/2012,13,98060.18
10/04/2012,14,134197.2
10/04/2012,15,168925.1
10/04/2012,16,148210.26
10/04/2012,17,121469.86
10/04/2012,18,79182.72
10/04/2012,19,28945.32
10/05/2012,10,32203.68
10/05/2012,11,67347.8
10/05/2012,12,114131.38
10/05/2012,13,132193.2
10/05/2012,14,153717.14
10/05/2012,15,131838.62
10/05/2012,16,94007.68
10/05/2012,17,56197.78
10/05/2012,18,27592.12
10/05/2012,19,10307.74
10/06/2012,10,9343
10/06/2012,11,39177.56
10/06/2012,12,60639.72
10/06/2012,13,33524.02
10/06/2012,14,124911.1
10/06/2012,15,84291.28
10/06/2012,16,59222.66
10/06/2012,17,94662.44
10/06/2012,18,27850.86
10/06/2012,19,12937
10/07/2012,10,14286.38
10/07/2012,11,30396.52
10/07/2012,12,53017.64
10/07/2012,13,80877.04
10/07/2012,14,99553.18
10/07/2012,15,66910.98
10/07/2012,16,42551.02
10/07/2012,17,35402.58
10/07/2012,18,43803.18
10/07/2012,19,15583.44
10/08/2012,10,57328.16
10/08/2012,11,122493.84
10/08/2012,12,154873.52
10/08/2012,13,135874
10/08/2012,14,173913.2
10/08/2012,15,132376.44
10/08/2012,16,159611.3
10/08/2012,17,131458.56
10/08/2012,18,87896.9
10/08/2012,19,24086.46
10/09/2012,10,60518.54
10/09/2012,11,112549.54
10/09/2012,12,129421.46
10/09/2012,13,135003.2
10/09/2012,14,129638.36
10/09/2012,15,125880.62
10/09/2012,16,114642.12
10/09/2012,17,88852.38
10/09/2012,18,70653.36
10/09/2012,19,16265.28
10/10/2012,9,4536.5518616
10/10/2012,10,50716.8
10/10/2012,11,93605.66
10/10/2012,12,120685.82
10/10/2012,13,57714.5
10/10/2012,14,38471.74
10/10/2012,15,41778.86
10/10/2012,16,53882.4
10/10/2012,17,44330.8
10/10/2012,18,37038.54
10/10/2012,19,11740.94
10/11/2012,10,19668.84
10/11/2012,11,24097.92
10/11/2012,12,20632.32
10/11/2012,13,83991.58
10/11/2012,14,164542.26
10/11/2012,15,119371.04
10/11/2012,16,38460.1
10/11/2012,17,14617.96
10/11/2012,18,3293.28
10/12/2012,10,68350.2
10/12/2012,11,125484.66
10/12/2012,12,143722.12
10/12/2012,13,161000.4
10/12/2012,14,190257.64
10/12/2012,15,184083.4
10/12/2012,16,166291.3
10/12/2012,17,135756.04
10/12/2012,18,89604.76
10/12/2012,19,22029.98
10/13/2012,10,2367.8160478
10/13/2012,11,8793.92
10/13/2012,12,17681.8
10/13/2012,13,18857.34
10/13/2012,14,13343.74
10/13/2012,15,18034.46
10/13/2012,16,10624.88
10/13/2012,17,5004.86
10/13/2012,18,3374.14
10/14/2012,10,2214.5028072
10/14/2012,11,10145.04
10/14/2012,12,17083.4
10/14/2012,13,6672.2
10/14/2012,14,17511.02
10/14/2012,15,33010.82
10/14/2012,16,29488.86
10/14/2012,17,12109.18
10/14/2012,18,56179.74
10/14/2012,19,11545.88
10/15/2012,10,13949.24
10/15/2012,11,34809.14
10/15/2012,12,30573.36
10/15/2012,13,36997.5
10/15/2012,14,25439.32
10/15/2012,15,17711.06
10/15/2012,16,14065.52
10/15/2012,17,9169.38
10/15/2012,18,3160.1
10/16/2012,10,63689.14
10/16/2012,11,70720.92
10/16/2012,12,112764.1
10/16/2012,13,117184.18
10/16/2012,14,131777.2
10/16/2012,15,152903.92
10/16/2012,16,151793.86
10/16/2012,17,122322.78
10/16/2012,18,70570.44
10/16/2012,19,14036.94
10/17/2012,10,33369.9
10/17/2012,11,82523.96
10/17/2012,12,123739.42
10/17/2012,13,167440
10/17/2012,14,174130.56
10/17/2012,15,166352.72
10/17/2012,16,114154.7
10/17/2012,17,99906.92
10/17/2012,18,35892.96
10/17/2012,19,2200.8498804
10/18/2012,11,7821.46
10/18/2012,12,12518.7
10/18/2012,13,9033.78
10/18/2012,14,22405.04
10/18/2012,15,43420.64
10/18/2012,16,109940.7
10/18/2012,17,44662.54
10/18/2012,18,49545.4
10/18/2012,19,7342.68
10/19/2012,10,9486.78
10/19/2012,11,14635.32
10/19/2012,12,23566.36
