Year,Month,Day,Hour,Calc_Sector_KW,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Day_of_week,Weekdays,HolidayName,School_Day,Solar_Elevation
Consumption,6,8,5,76198.16352,1,6.1,0.77,19,10,19.2,5,Thu,NULL,0,-16.60213009
Consumption,6,8,6,83313.60445,1,6.7,0.8,18,10,24,5,Thu,NULL,0,-9.485554254
Consumption,6,8,7,98941.99053,0.8,6.1,0.71,18,11.1,24,5,Thu,NULL,0,-0.840585998
Consumption,6,8,8,110656.0766,0.1,5.6,0.66,18,11.7,24,5,Thu,NULL,0,8.884003288
Consumption,6,8,9,104119.0392,0.9,6.1,0.59,18,13.9,24,5,Thu,NULL,0,19.329298
Consumption,6,8,10,100053.5371,0.9,5.6,0.53,18,15,24,5,Thu,NULL,0,30.19802604
Consumption,6,8,11,103469.0744,0.9,5.6,0.48,18,16.7,24,5,Thu,NULL,0,41.20076476
Consumption,6,8,12,104187.7474,0.7,6.1,0.45,18,18.3,24,5,Thu,NULL,0,51.95437787
Consumption,6,8,13,105869.1232,0.8,5.6,0.42,18,18.9,24,5,Thu,NULL,0,61.72452903
Consumption,6,8,14,104332.9136,0.2,5.6,0.4,18,19.4,24,5,Thu,NULL,0,68.72301387
Consumption,6,8,15,110739.0673,0.3,5,0.37,18,20,24,5,Thu,NULL,0,69.63756849
Consumption,6,8,16,133364.0099,0.1,5,0.39,18,19.4,24,5,Thu,NULL,0,63.8078122
Consumption,6,8,17,148511.8858,0.1,2.8,0.34,18,18.9,19.2,5,Thu,NULL,0,54.48908442
Consumption,6,8,18,145782.873,0.2,0.6,0.3,18,18.3,19.2,5,Thu,NULL,0,43.88793624
Consumption,6,8,19,139961.6608,0.9,-1.1,0.29,18,16.7,19.2,5,Thu,NULL,0,32.90758082
Consumption,6,8,20,127643.1325,0.9,0.6,0.4,18,13.9,19.2,5,Thu,NULL,0,21.98303487
Consumption,6,8,21,120748.7828,0.9,0.6,0.52,18,10,19.2,5,Thu,NULL,0,11.41439461
Consumption,6,8,22,91957.88571,0.6,2.2,0.79,18,5.6,16,5,Thu,NULL,0,1.49117038
Consumption,6,8,23,74922.2878,0,2.2,0.86,18,4.4,16,5,Thu,NULL,0,-7.446357798
Consumption,6,8,24,59996.91388,0,1.7,0.89,18,3.3,16,5,Thu,NULL,0,-14.97247434
Consumption,6,9,1,56431.44111,0.5,1.7,0.89,18,3.3,16,6,Fri,NULL,0,-20.57756928
Consumption,6,9,2,55413.54733,0.5,1.1,0.92,18,2.2,16,6,Fri,NULL,0,-23.74167433
Consumption,6,9,3,55097.04769,0.5,1.1,0.92,18,2.2,16,6,Fri,NULL,0,-24.09721978
Consumption,6,9,4,61476.74193,0.5,0.6,0.96,18,1.1,16,6,Fri,NULL,0,-21.59885301
Consumption,6,9,5,75247.53121,0.4,0.6,1,18,0.6,16,6,Fri,NULL,0,-16.54750346
Consumption,6,9,6,85832.67046,0.5,1.7,0.92,17,2.8,16,6,Fri,NULL,0,-9.443408503
Consumption,6,9,7,98747.25343,0.5,4.4,0.79,17,7.8,16,6,Fri,NULL,0,-0.809064372
Consumption,6,9,8,109197.3272,1,5,0.57,18,13.3,24,6,Fri,NULL,0,8.907159209
Consumption,6,9,9,103728.3467,0.9,-1.7,0.29,18,16.1,24,6,Fri,NULL,0,19.34650108
Consumption,6,9,10,100215.8187,0.4,-1.7,0.25,18,18.3,24,6,Fri,NULL,0,30.21194424
Consumption,6,9,11,104778.0323,0.1,0,0.25,18,20.6,24,6,Fri,NULL,0,41.21477619
Consumption,6,9,12,106394.2157,0.1,-0.6,0.22,18,22.2,24,6,Fri,NULL,0,51.97362306
Consumption,6,9,13,108963.3594,0.2,0.6,0.22,19,23.3,24,6,Fri,NULL,0,61.75805507
Consumption,6,9,14,107773.4141,0.1,0,0.21,19,23.3,24,6,Fri,NULL,0,68.78453436
Consumption,6,9,15,116263.6504,0.1,0.6,0.2,19,25,24,6,Fri,NULL,0,69.72586986
Consumption,6,9,16,143195.7728,0.1,1.7,0.21,19,25.6,24,6,Fri,NULL,0,63.89945467
Consumption,6,9,17,162543.0513,0.1,2.2,0.21,19,26.1,24,6,Fri,NULL,0,54.57659233
Consumption,6,9,18,161307.4838,0.4,3.3,0.24,20,25,24,6,Fri,NULL,0,43.97278265
Consumption,6,9,19,156421.9659,0.6,6.1,0.32,20,23.9,24,6,Fri,NULL,0,32.9917696
Consumption,6,9,20,140309.4941,0.6,8.9,0.56,20,17.8,24,6,Fri,NULL,0,22.06796343
Consumption,6,9,21,128670.4785,0.6,8.3,0.69,20,13.9,24,6,Fri,NULL,0,11.50090428
Consumption,6,9,22,98008.74976,0.6,8.3,0.8,20,11.7,24,6,Fri,NULL,0,1.579586842
Consumption,6,9,23,78386.23695,0,8.3,0.89,21,10,24,6,Fri,NULL,0,-7.356338796
Consumption,6,9,24,62238.39084,0,7.2,0.86,21,9.4,16,6,Fri,NULL,0,-14.88205503
Consumption,6,10,1,57120.24926,0,6.7,0.86,21,8.9,16,7,Sat,NULL,0,-20.48914787
Consumption,6,10,2,55599.10174,0,7.2,0.96,21,7.8,16,7,Sat,NULL,0,-23.65880247
Consumption,6,10,3,54926.24608,0.5,6.7,0.93,21,7.8,16,7,Sat,NULL,0,-24.02376505
Consumption,6,10,4,60020.03554,0.4,5,0.96,21,5.6,16,7,Sat,NULL,0,-21.5375906
Consumption,6,10,5,73014.71325,0.5,5.6,0.97,22,6.1,16,7,Sat,NULL,0,-16.4992401
Consumption,6,10,6,81233.54153,0.5,6.1,0.93,22,7.2,16,7,Sat,NULL,0,-9.407227005
Consumption,6,10,7,91668.74605,0.4,10,0.77,22,13.9,16,7,Sat,NULL,0,-0.783102003
Consumption,6,10,8,94925.89362,0.7,9.4,0.5,22,20,16,7,Sat,NULL,0,8.925106435
Consumption,6,10,9,93180.53901,0.9,8.9,0.41,22,22.8,16,7,Sat,NULL,0,19.3587529
Consumption,6,10,10,89573.78538,1,5.6,0.32,22,23.3,16,7,Sat,NULL,0,30.22103965
Consumption,6,10,11,94595.00946,1,7.8,0.32,22,25.6,19.2,7,Sat,NULL,0,41.22391149
Consumption,6,10,12,97052.05146,1,4.4,0.25,22,25.6,19.2,7,Sat,NULL,0,51.98766448
Consumption,6,10,13,98359.90529,1,4.4,0.25,23,26.1,19.2,7,Sat,NULL,0,61.78565162
Consumption,6,10,14,91452.86457,0.9,4.4,0.25,23,25.6,19.2,7,Sat,NULL,0,68.83921915
Consumption,6,10,15,99098.63512,1,4.4,0.23,23,27.2,19.2,7,Sat,NULL,0,69.80771701
Consumption,6,10,16,122200.4363,0.9,5,0.26,23,26.1,19.2,7,Sat,NULL,0,63.98612694
Consumption,6,10,17,146505.1091,0.9,4.4,0.23,23,27.2,19.2,7,Sat,NULL,0,54.66013837
Consumption,6,10,18,149663.4569,0.7,6.1,0.27,23,26.7,19.2,7,Sat,NULL,0,44.05410972
Consumption,6,10,19,146482.0358,0.8,8.9,0.38,23,23.9,19.2,7,Sat,NULL,0,33.0725249
Consumption,6,10,20,133452.0252,0.7,10,0.51,23,20.6,19.2,7,Sat,NULL,0,22.14931306
Consumption,6,10,21,127087.957,0.4,8.9,0.64,23,15.6,19.2,7,Sat,NULL,0,11.58352016
Consumption,6,10,22,100085.2367,0.4,8.3,0.72,23,13.3,19.2,7,Sat,NULL,0,1.663658366
Consumption,6,10,23,81728.05054,0,6.7,0.6,24,14.4,19.2,7,Sat,NULL,0,-7.271223657
Consumption,6,10,24,65824.28968,0.4,6.7,0.55,24,15.6,16,7,Sat,NULL,0,-14.79716009
Consumption,6,11,1,61093.37021,0.4,6.7,0.55,24,15.6,16,1,Sun,NULL,0,-20.40684838
Consumption,6,11,2,58326.1304,0.4,7.2,0.74,24,11.7,16,1,Sun,NULL,0,-23.58250376
Consumption,6,11,3,56968.79178,0.6,8.9,0.83,24,11.7,16,1,Sun,NULL,0,-23.95707468
Consumption,6,11,4,61867.93084,0.4,7.8,0.83,24,10.6,16,1,Sun,NULL,0,-21.48299541
Consumption,6,11,5,74760.92509,0.7,7.8,0.83,24,10.6,16,1,Sun,NULL,0,-16.45733232
Consumption,6,11,6,77042.04746,0.8,7.8,0.9,24,9.4,16,1,Sun,NULL,0,-9.376989612
Consumption,6,11,7,87129.30134,0.7,11.1,0.72,24,16.1,16,1,Sun,NULL,0,-0.762667432
Consumption,6,11,8,83444.842,1,10,0.58,24,18.3,16,1,Sun,NULL,0,8.937886544
Consumption,6,11,9,76795.80893,1,10,0.53,24,20,16,1,Sun,NULL,0,19.366104
Consumption,6,11,10,74205.05867,1,10,0.47,24,21.7,16,1,Sun,NULL,0,30.22537065
Consumption,6,11,11,77666.0213,1,8.9,0.44,24,21.7,16,1,Sun,NULL,0,41.22823542
Consumption,6,11,12,79854.30839,0.8,5,0.31,24,22.8,16,1,Sun,NULL,0,51.99656993
Consumption,6,11,13,82264.60348,0,6.7,0.31,24,25,19.2,1,Sun,NULL,0,61.80737784
Consumption,6,11,14,84040.72195,0,7.8,0.31,24,26.1,19.2,1,Sun,NULL,0,68.88708185
Consumption,6,11,15,94115.85358,0,8.3,0.31,24,26.7,19.2,1,Sun,NULL,0,69.88305942
Consumption,6,11,16,120110.6957,0.1,7.8,0.3,24,26.7,19.2,1,Sun,NULL,0,64.06776604
Consumption,6,11,17,145693.3606,0.5,8.3,0.31,24,26.7,19.2,1,Sun,NULL,0,54.73965775
Consumption,6,11,18,153270.058,0.1,7.2,0.31,24,25.6,19.2,1,Sun,NULL,0,44.13184959
Consumption,6,11,19,146779.328,0.2,7.8,0.35,23,24.4,24,1,Sun,NULL,0,33.14977593
Consumption,6,11,20,134056.9787,0.3,8.3,0.44,23,21.1,24,1,Sun,NULL,0,22.22701113
Consumption,6,11,21,127723.2602,1,9.4,0.54,23,18.9,24,1,Sun,NULL,0,11.66216934
Consumption,6,11,22,105460.0182,1,10.6,0.67,23,16.7,24,1,Sun,NULL,0,1.743313862
Consumption,6,11,23,86504.60498,1,13.3,0.8,23,16.7,19.2,1,Sun,NULL,0,-7.191078896
Consumption,6,11,24,69543.74109,0.9,13.3,0.8,23,16.7,16,1,Sun,NULL,0,-14.7178481
Consumption,6,12,1,65229.49251,0.3,12.2,0.75,23,16.7,16,2,Mon,NULL,0,-20.33071792
Consumption,6,12,2,62294.67097,0,12.8,0.83,23,15.6,16,2,Mon,NULL,0,-23.51281122
Consumption,6,12,3,60627.44332,0,12.8,0.83,23,15.6,16,2,Mon,NULL,0,-23.89716663
Consumption,6,12,4,66053.30717,0,13.3,0.86,23,15.6,16,2,Mon,NULL,0,-21.43507074
Consumption,6,12,5,79453.69031,0.4,12.2,0.93,23,13.3,16,2,Mon,NULL,0,-16.42176979
Consumption,6,12,6,87379.95431,0.4,13.3,0.9,23,15,16,2,Mon,NULL,0,-9.352673516
Consumption,6,12,7,106378.6053,0.4,13.3,0.78,23,17.2,16,2,Mon,NULL,0,-0.747726653
Consumption,6,12,8,121482.9356,0.6,14.4,0.75,23,18.9,16,2,Mon,NULL,0,8.945543459
Consumption,6,12,9,120782.6768,0,15,0.64,23,22.2,24,2,Mon,NULL,0,19.36860703
Consumption,6,12,10,121803.1442,0,14.4,0.55,23,23.9,24,2,Mon,NULL,0,30.22499747
Consumption,6,12,11,129032.4341,0,14.4,0.5,23,25.6,24,2,Mon,NULL,0,41.22781437
Consumption,6,12,12,130820.6743,0.1,12.8,0.44,24,26.1,24,2,Mon,NULL,0,52.00040882
Consumption,6,12,13,133815.1776,0.8,10.6,0.36,24,26.7,24,2,Mon,NULL,0,61.82329522
Consumption,6,12,14,134643.3811,0.7,8.9,0.31,24,27.8,24,2,Mon,NULL,0,68.92813992
Consumption,6,12,15,140359.1338,1,8.3,0.29,24,27.8,24,2,Mon,NULL,0,69.9518485
Consumption,6,12,16,164265.3266,0.6,8.9,0.3,24,28.3,24,2,Mon,NULL,0,64.14430823
Consumption,6,12,17,180575.092,0.9,8.9,0.31,24,27.8,24,2,Mon,NULL,0,54.81508446
Consumption,6,12,18,177704.5776,0.9,8.9,0.33,25,26.7,24,2,Mon,NULL,0,44.20593346
Consumption,6,12,19,171966.0066,0.9,8.3,0.32,25,26.1,24,2,Mon,NULL,0,33.22345148
Consumption,6,12,20,157640.1519,0.2,9.4,0.41,25,23.3,24,2,Mon,NULL,0,22.30098512
Consumption,6,12,21,138794.9404,0.1,10.6,0.67,25,16.7,24,2,Mon,NULL,0,11.73677955
Consumption,6,12,22,106678.3426,0.1,11.1,0.75,25,15.6,24,2,Mon,NULL,0,1.818483372
Consumption,6,12,23,88050.29575,0.9,11.1,0.72,25,16.1,24,2,Mon,NULL,0,-7.11596945
Consumption,6,12,24,73092.58984,0.7,11.1,0.59,26,19.4,24,2,Mon,NULL,0,-14.64417566
Consumption,6,13,1,69460.82343,0.7,13.3,0.65,26,20,19.2,3,Tue,NULL,0,-20.2608014
Consumption,6,13,2,67953.97857,0.5,14.4,0.68,26,20.6,16,3,Tue,NULL,0,-23.44975552
Consumption,6,13,3,66375.21209,0.2,15.6,0.76,26,20,16,3,Tue,NULL,0,-23.8440564
Consumption,6,13,4,72057.38353,0.9,16.1,0.78,26,20,14.4,3,Tue,NULL,0,-21.39381734
Consumption,6,13,5,86135.03029,1,16.1,0.81,26,19.4,12.8,3,Tue,NULL,0,-16.39253953
Consumption,6,13,6,99618.15749,1,16.1,0.75,27,20.6,12.8,3,Tue,NULL,0,-9.334253283
Consumption,6,13,7,115675.7016,1,17.2,0.87,27,19.4,8,3,Tue,NULL,0,-0.738243164
Consumption,6,13,8,124813.9558,1,17.8,0.97,27,18.3,4.8,3,Tue,NULL,0,8.948123388
Consumption,6,13,9,118005.9356,1,18.3,0.93,27,19.4,12.8,3,Tue,NULL,0,19.36631665
Consumption,6,13,10,114269.7065,1,18.3,0.93,27,19.4,16,3,Tue,NULL,0,30.21998207
Consumption,6,13,11,113590.1638,1,17.8,0.97,27,18.3,2.4,3,Tue,NULL,0,41.22271621
Consumption,6,13,12,116006.5991,1,19.4,0.9,28,21.1,16,3,Tue,NULL,0,51.99925198
Consumption,6,13,13,118437.7648,1,18.3,0.9,28,20,14.4,3,Tue,NULL,0,61.83346733
Consumption,6,13,14,113791.1572,1,20,0.96,28,20.6,11.2,3,Tue,NULL,0,68.96241458
Consumption,6,13,15,120394.3393,1,20,0.93,28,21.1,11.2,3,Tue,NULL,0,70.01403775
Consumption,6,13,16,143216.8858,1,20,0.93,28,21.1,9.6,3,Tue,NULL,0,64.21568908
Consumption,6,13,17,159012.8011,1,20,0.93,28,21.1,9.6,3,Tue,NULL,0,54.88635134
Consumption,6,13,18,159613.309,1,20.6,0.91,28,22.2,16,3,Tue,NULL,0,44.27629171
Consumption,6,13,19,159379.8927,1,21.1,0.9,29,22.8,11.2,3,Tue,NULL,0,33.29348003
Consumption,6,13,20,152056.4069,1,21.1,0.93,29,22.2,9.6,3,Tue,NULL,0,22.3711627
Consumption,6,13,21,143926.5244,1,20.6,0.97,29,21.1,9.6,3,Tue,NULL,0,11.80727923
Consumption,6,13,22,109232.4307,0.3,19.4,1,29,19.4,4.8,3,Tue,NULL,0,1.889098142
Consumption,6,13,23,87767.7627,0.2,18.3,1,29,18.3,4.8,3,Tue,NULL,0,-7.045958613
Consumption,6,13,24,69848.83913,0.3,17.8,0.97,29,18.3,4.8,3,Tue,NULL,0,-14.57619743
Consumption,6,14,1,63933.99037,0.1,17.2,1,30,17.2,9.6,4,Wed,NULL,0,-20.19714153
Consumption,6,14,2,61324.33292,0.6,15.6,0.97,30,16.1,12.8,4,Wed,NULL,0,-23.393365
Consumption,6,14,3,60023.53452,1,13.9,0.97,30,14.4,16,4,Wed,NULL,0,-23.79775702
Consumption,6,14,4,65636.89834,1,14.4,0.93,30,15.6,16,4,Wed,NULL,0,-21.35923338
Consumption,6,14,5,79472.93939,0.9,13.9,0.97,30,14.4,9.6,4,Wed,NULL,0,-16.36962591
Consumption,6,14,6,88782.75163,1,15,0.93,30,16.1,9.6,4,Wed,NULL,0,-9.321700884
Consumption,6,14,7,105911.855,1,15,0.9,30,16.7,11.2,4,Wed,NULL,0,-0.734178015
Consumption,6,14,8,118670.9085,1,15.6,0.87,31,17.8,11.2,4,Wed,NULL,0,8.945674744
Consumption,6,14,9,113228.2746,1,16.7,0.84,31,19.4,11.2,4,Wed,NULL,0,19.35928944
Consumption,6,14,10,112974.9485,1,18.3,0.79,31,22.2,11.2,4,Wed,NULL,0,30.21038799
Consumption,6,14,11,121825.4737,1,18.9,0.76,32,23.3,11.2,4,Wed,NULL,0,41.21301012
Consumption,6,14,12,126567.3473,1,19.4,0.74,32,24.4,11.2,4,Wed,NULL,0,51.99317152
Consumption,6,14,13,135603.0584,1,20.6,0.72,32,26.1,9.6,4,Wed,NULL,0,61.83795963
Consumption,6,14,14,142038.7216,1,21.7,0.67,33,28.3,12.8,4,Wed,NULL,0,68.98993065
Consumption,6,14,15,153912.6529,0.9,21.1,0.61,33,29.4,12.8,4,Wed,NULL,0,70.06958295
Consumption,6,14,16,181272.5733,1,20.6,0.57,33,30,12.8,4,Wed,NULL,0,64.28184363
Consumption,6,14,17,199412.4372,1,20.6,0.57,34,30,16,4,Wed,NULL,0,54.95339019
Consumption,6,14,18,196485.1454,1,21.1,0.61,34,29.4,16,4,Wed,NULL,0,44.34285402
Consumption,6,14,19,196665.995,1,22.2,0.63,34,30,19.2,4,Wed,NULL,0,33.35978983
Consumption,6,14,20,185451.7371,0.9,22.8,0.77,35,27.2,12.8,4,Wed,NULL,0,22.43747187
Consumption,6,14,21,169390.7781,0.6,22.2,0.76,35,26.7,11.2,4,Wed,NULL,0,11.87359763
Consumption,6,14,22,135244.5761,0.6,22.8,0.79,35,26.7,11.2,4,Wed,NULL,0,1.955090704
Consumption,6,14,23,114093.4612,0.6,22.2,0.79,36,26.1,9.6,4,Wed,NULL,0,-6.981107976
Consumption,6,14,24,92452.75492,0,22.2,0.84,36,25,9.6,4,Wed,NULL,0,-14.513966
Consumption,6,15,1,83929.82108,0,22.2,0.88,36,24.4,9.6,5,Thu,NULL,0,-20.13977877
Consumption,6,15,2,80710.1771,0,21.7,0.85,36,24.4,8,5,Thu,NULL,0,-23.34366561
Consumption,6,15,3,78200.9767,0,21.7,0.88,37,23.9,8,5,Thu,NULL,0,-23.75827907
Consumption,6,15,4,83586.99609,0,21.7,0.85,37,24.4,8,5,Thu,NULL,0,-21.33131446
Consumption,6,15,5,98515.91015,0.2,21.1,0.84,37,23.9,6.4,5,Thu,NULL,0,-16.35301072
Consumption,6,15,6,116599.2261,0.3,21.7,0.85,38,24.4,6.4,5,Thu,NULL,0,-9.314985733
Consumption,6,15,7,139244.0308,0.6,22.2,0.79,38,26.1,6.4,5,Thu,NULL,0,-0.735489869
Consumption,6,15,8,157420.889,0.6,22.2,0.82,38,25.6,9.6,5,Thu,NULL,0,8.938248079
Consumption,6,15,9,155176.0269,0.7,22.2,0.72,38,27.8,9.6,5,Thu,NULL,0,19.34758379
Consumption,6,15,10,160028.0875,0.4,22.8,0.68,38,29.4,11.2,5,Thu,NULL,0,30.19628028
Consumption,6,15,11,173161.4657,0,23.3,0.63,38,31.1,16,5,Thu,NULL,0,41.19876647
Consumption,6,15,12,180779.8383,0.4,22.8,0.58,38,32.2,16,5,Thu,NULL,0,51.98224062
Consumption,6,15,13,184639.2099,0.6,22.8,0.59,38,31.7,16,5,Thu,NULL,0,61.83683925
Consumption,6,15,14,185439.7665,0.5,22.2,0.54,38,32.8,16,5,Thu,NULL,0,69.01071648
Consumption,6,15,15,195335.4868,0.4,21.7,0.51,38,33.3,16,5,Thu,NULL,0,70.11844226
Consumption,6,15,16,219604.6725,0.4,21.7,0.52,38,32.8,19.2,5,Thu,NULL,0,64.34270648
Consumption,6,15,17,236102.1878,0.2,21.7,0.51,38,33.3,19.2,5,Thu,NULL,0,55.01613188
Consumption,6,15,18,230788.1649,0.3,21.7,0.56,39,31.7,19.2,5,Thu,NULL,0,44.40554943
Consumption,6,15,19,222815.4469,0.7,22.2,0.59,39,31.1,24,5,Thu,NULL,0,33.42230899
Consumption,6,15,20,205556.8032,0.8,22.2,0.67,39,28.9,19.2,5,Thu,NULL,0,22.49984097
Consumption,6,15,21,184709.3443,0.7,22.2,0.74,39,27.2,19.2,5,Thu,NULL,0,11.93566488
Consumption,6,15,22,143874.7679,0.3,21.7,0.79,39,25.6,12.8,5,Thu,NULL,0,2.016394946
Consumption,6,15,23,121302.8129,0,21.7,0.77,39,26.1,12.8,5,Thu,NULL,0,-6.921477357
Consumption,6,15,24,98808.11212,0,21.1,0.79,39,25,12.8,5,Thu,NULL,0,-14.45753189
Consumption,6,16,1,89746.19408,0,21.1,0.84,39,23.9,12.8,6,Fri,NULL,0,-20.0887513
Consumption,6,16,2,82991.9075,0,20.6,0.85,39,23.3,12.8,6,Fri,NULL,0,-23.30068091
Consumption,6,16,3,79939.1445,0,20.6,0.85,39,23.3,12.8,6,Fri,NULL,0,-23.72563063
Consumption,6,16,4,85133.22994,0.1,20.6,0.85,39,23.3,12.8,6,Fri,NULL,0,-21.3100536
Consumption,6,16,5,99809.3767,0.6,20.6,0.85,39,23.3,9.6,6,Fri,NULL,0,-16.34267311
Consumption,6,16,6,118592.8413,0.6,20.6,0.85,39,23.3,9.6,6,Fri,NULL,0,-9.314074724
Consumption,6,16,7,140489.0679,0.4,21.7,0.77,39,26.1,11.2,6,Fri,NULL,0,-0.74213505
Consumption,6,16,8,165677.2284,0.1,21.7,0.69,39,27.8,11.2,6,Fri,NULL,0,8.925896011
Consumption,6,16,9,165260.7267,0.3,22.2,0.67,39,28.9,11.2,6,Fri,NULL,0,19.33125984
Consumption,6,16,10,169493.4538,0.5,22.2,0.61,39,30.6,11.2,6,Fri,NULL,0,30.17772536
Consumption,6,16,11,181376.5698,0.3,22.2,0.56,39,32.2,12.8,6,Fri,NULL,0,41.18005672
Consumption,6,16,12,188051.4106,0.2,21.7,0.51,39,33.3,14.4,6,Fri,NULL,0,51.96653336
Consumption,6,16,13,190690.5944,0.3,20.6,0.49,39,32.8,14.4,6,Fri,NULL,0,61.83017475
Consumption,6,16,14,191797.0497,0.2,20.6,0.45,39,34.4,14.4,6,Fri,NULL,0,69.02480376
Consumption,6,16,15,201139.3432,0.3,20.6,0.46,39,33.9,14.4,6,Fri,NULL,0,70.16057637
Consumption,6,16,16,228142.8861,0.2,20,0.42,39,35,14.4,6,Fri,NULL,0,64.39821198
Consumption,6,16,17,242416.9986,0.3,20,0.44,38,33.9,14.4,6,Fri,NULL,0,55.07450645
Consumption,6,16,18,236036.7737,0.4,20,0.46,38,33.3,17.6,6,Fri,NULL,0,44.46430648
Consumption,6,16,19,228848.2776,0.1,21.7,0.56,38,31.7,17.6,6,Fri,NULL,0,33.4809656
Consumption,6,16,20,208173.5651,0.7,22.2,0.7,38,28.3,16,6,Fri,NULL,0,22.55819884
Consumption,6,16,21,182915.855,0.6,21.1,0.76,38,25.6,16,6,Fri,NULL,0,11.99341208
Consumption,6,16,22,140180.9998,0.2,21.1,0.84,38,23.9,16,6,Fri,NULL,0,2.072946191
Consumption,6,16,23,114305.9071,0.3,20.6,0.91,38,22.2,16,6,Fri,NULL,0,-6.867124748
Consumption,6,16,24,92442.82165,0.2,20.6,0.93,38,21.7,16,6,Fri,NULL,0,-14.40694349
Consumption,6,17,1,80126.30035,0,19.4,0.96,38,20,16,7,Sat,NULL,0,-20.04409496
Consumption,6,17,2,74944.22191,0,19.4,0.96,38,20,16,7,Sat,NULL,0,-23.26443205
Consumption,6,17,3,72140.95368,0,18.9,0.93,38,20,16,7,Sat,NULL,0,-23.69981729
Consumption,6,17,4,76184.83024,0.6,19.4,0.96,38,20,12.8,7,Sat,NULL,0,-21.29544128
Consumption,6,17,5,88734.90894,0.6,18.3,0.93,38,19.4,9.6,7,Sat,NULL,0,-16.3385897
Consumption,6,17,6,101394.7446,0.5,18.9,0.97,38,19.4,9.6,7,Sat,NULL,0,-9.31893227
Consumption,6,17,7,123521.7553,0.6,21.1,0.74,38,26.1,9.6,7,Sat,NULL,0,-0.754067603
Consumption,6,17,8,130789.1691,0.6,21.7,0.74,38,26.7,16,7,Sat,NULL,0,8.908673143
Consumption,6,17,9,131157.8497,0.6,20,0.59,38,28.9,16,7,Sat,NULL,0,19.31037936
Consumption,6,17,10,134539.4729,0.5,19.4,0.51,38,30.6,16,7,Sat,NULL,0,30.15479092
Consumption,6,17,11,146843.514,0,20.6,0.49,38,32.8,16,7,Sat,NULL,0,41.1569532
Consumption,6,17,12,152359.0807,0,20,0.49,39,32.2,16,7,Sat,NULL,0,51.94612459
Consumption,6,17,13,155859.984,0.4,20.6,0.49,39,32.8,16,7,Sat,NULL,0,61.81803596
Consumption,6,17,14,157504.3182,0.4,20.6,0.45,39,34.4,16,7,Sat,NULL,0,69.03222744
Consumption,6,17,15,162297.8136,0.4,19.4,0.44,39,33.3,16,7,Sat,NULL,0,70.19594871
Consumption,6,17,16,182790.1313,0.8,19.4,0.44,40,33.3,16,7,Sat,NULL,0,64.44829435
Consumption,6,17,17,206847.8118,0.7,20,0.46,40,33.3,16,7,Sat,NULL,0,55.12844325
Consumption,6,17,18,206508.5358,1,21.7,0.54,40,32.2,14.4,7,Sat,NULL,0,44.51905329
Consumption,6,17,19,202366.537,0.9,21.1,0.54,40,31.7,14.4,7,Sat,NULL,0,33.5356878
Consumption,6,17,20,190082.5846,1,21.1,0.57,40,30.6,12.8,7,Sat,NULL,0,22.61247488
Consumption,6,17,21,176605.8621,1,22.2,0.76,41,26.7,12.8,7,Sat,NULL,0,12.04677138
Consumption,6,17,22,145174.2713,1,22.2,0.82,41,25.6,12.8,7,Sat,NULL,0,2.124681268
Consumption,6,17,23,120286.9279,0.7,21.7,0.88,41,23.9,12.8,7,Sat,NULL,0,-6.818106246
Consumption,6,17,24,94585.39796,1,21.1,0.9,41,22.8,12.8,7,Sat,NULL,0,-14.36224702
Consumption,6,18,1,85614.72544,1,21.1,0.9,41,22.8,12.8,1,Sun,NULL,0,-20.00584327
Consumption,6,18,2,80600.22793,0.7,21.1,0.96,42,21.7,11.2,1,Sun,NULL,0,-23.23493773
Consumption,6,18,3,75603.6098,0,20,0.96,42,20.6,11.2,1,Sun,NULL,0,-23.68084215
Consumption,6,18,4,77856.54054,0.1,19.4,0.96,42,20,11.2,1,Sun,NULL,0,-21.28746543
Consumption,6,18,5,90540.42573,0,20,1,42,20,11.2,1,Sun,NULL,0,-16.34073453
Consumption,6,18,6,96517.50504,0,20,0.96,43,20.6,11.2,1,Sun,NULL,0,-9.329520343
Consumption,6,18,7,116681.4977,0.3,21.7,0.85,43,24.4,11.2,1,Sun,NULL,0,-0.771239356
Consumption,6,18,8,120500.9522,0.4,20.6,0.65,43,27.8,11.2,1,Sun,NULL,0,8.88663599
Consumption,6,18,9,119670.9871,0.4,20.6,0.59,43,29.4,11.2,1,Sun,NULL,0,19.28500568
Consumption,6,18,10,123878.7109,0.4,19.4,0.48,42,31.7,11.2,1,Sun,NULL,0,30.12754581
Consumption,6,18,11,130865.7684,0.3,18.3,0.42,42,32.8,11.2,1,Sun,NULL,0,41.12952904
Consumption,6,18,12,137680.1928,0.2,17.8,0.37,42,34.4,11.2,1,Sun,NULL,0,51.92108969
Consumption,6,18,13,138133.8739,0.3,17.2,0.37,42,33.9,11.2,1,Sun,NULL,0,61.80049372
Consumption,6,18,14,138745.1807,0,15.6,0.31,42,35,11.2,1,Sun,NULL,0,69.03302549
Consumption,6,18,15,144424.6145,0,14.4,0.29,42,35,11.2,1,Sun,NULL,0,70.22452548
Consumption,6,18,16,170418.9237,0.1,13.9,0.27,42,35.6,16,1,Sun,NULL,0,64.49288787
