Year,Month,Day,Hour,Sector,Electricity_KW_SQFT
Consumption,5,20,7,K12_SCHOOLS,0.0006394183
Consumption,5,20,7,LODGING,0.0017984668
Consumption,5,20,7,OFFICE,0.0010759246
Consumption,5,20,7,RESIDENTIAL,0.0007854091
Consumption,5,20,7,STAND_ALONE_RETAIL,0.0007955285
Consumption,5,20,8,FOOD_SERVICE,0.0083813514
Consumption,5,20,8,GROCERY,0.0049539862
Consumption,5,20,8,HEALTH_CARE,0.0047317724
Consumption,5,20,8,K12_SCHOOLS,0.0006396541
Consumption,5,20,8,LODGING,0.0025006797
Consumption,5,20,8,OFFICE,0.0015293954
Consumption,5,20,8,RESIDENTIAL,0.0007214631
Consumption,5,20,8,STAND_ALONE_RETAIL,0.0011956384
Consumption,5,20,9,FOOD_SERVICE,0.0084424103
Consumption,5,20,9,GROCERY,0.0055765174
Consumption,5,20,9,HEALTH_CARE,0.0051318111
Consumption,5,20,9,K12_SCHOOLS,0.0006400684
Consumption,5,20,9,LODGING,0.0021641071
Consumption,5,20,9,OFFICE,0.0016093991
Consumption,5,20,9,RESIDENTIAL,0.0006440582
Consumption,5,20,9,STAND_ALONE_RETAIL,0.0017987024
Consumption,5,20,10,FOOD_SERVICE,0.0104705411
Consumption,5,20,10,GROCERY,0.0060748409
Consumption,5,20,10,HEALTH_CARE,0.0051710778
Consumption,5,20,10,K12_SCHOOLS,0.000639854
Consumption,5,20,10,LODGING,0.0015269014
Consumption,5,20,10,OFFICE,0.0015776406
Consumption,5,20,10,RESIDENTIAL,0.0005623323
Consumption,5,20,10,STAND_ALONE_RETAIL,0.0023157636
Consumption,5,20,11,FOOD_SERVICE,0.0108378951
Consumption,5,20,11,GROCERY,0.0065856794
Consumption,5,20,11,HEALTH_CARE,0.0051856773
Consumption,5,20,11,K12_SCHOOLS,0.0006482568
Consumption,5,20,11,LODGING,0.001433381
Consumption,5,20,11,OFFICE,0.0015614122
Consumption,5,20,11,RESIDENTIAL,0.0005507527
Consumption,5,20,11,STAND_ALONE_RETAIL,0.0023147231
Consumption,5,20,12,FOOD_SERVICE,0.0104754212
Consumption,5,20,12,GROCERY,0.0062802884
Consumption,5,20,12,HEALTH_CARE,0.0050798608
Consumption,5,20,12,K12_SCHOOLS,0.0006387357
Consumption,5,20,12,LODGING,0.0014237054
Consumption,5,20,12,OFFICE,0.0014768017
Consumption,5,20,12,RESIDENTIAL,0.0005406626
Consumption,5,20,12,STAND_ALONE_RETAIL,0.0023114973
Consumption,5,20,13,FOOD_SERVICE,0.0103799861
Consumption,5,20,13,GROCERY,0.0062620705
Consumption,5,20,13,HEALTH_CARE,0.0050264232
Consumption,5,20,13,K12_SCHOOLS,0.00063918
Consumption,5,20,13,LODGING,0.0014219437
Consumption,5,20,13,OFFICE,0.0014336977
Consumption,5,20,13,RESIDENTIAL,0.0005249593
Consumption,5,20,13,STAND_ALONE_RETAIL,0.0023119028
Consumption,5,20,14,FOOD_SERVICE,0.0083764298
Consumption,5,20,14,GROCERY,0.0061394215
Consumption,5,20,14,HEALTH_CARE,0.0050519616
Consumption,5,20,14,K12_SCHOOLS,0.0006392588
Consumption,5,20,14,LODGING,0.0014181252
Consumption,5,20,14,OFFICE,0.0009406582
Consumption,5,20,14,RESIDENTIAL,0.0005175205
Consumption,5,20,14,STAND_ALONE_RETAIL,0.0023114269
Consumption,5,20,15,FOOD_SERVICE,0.0083590886
Consumption,5,20,15,GROCERY,0.0060040343
Consumption,5,20,15,HEALTH_CARE,0.0048756242
Consumption,5,20,15,K12_SCHOOLS,0.0006388997
Consumption,5,20,15,LODGING,0.0014011681
Consumption,5,20,15,OFFICE,0.0008765092
Consumption,5,20,15,RESIDENTIAL,0.0005563368
Consumption,5,20,15,STAND_ALONE_RETAIL,0.0023089201
Consumption,5,20,16,FOOD_SERVICE,0.0083259618
Consumption,5,20,16,GROCERY,0.0059951813
Consumption,5,20,16,HEALTH_CARE,0.0048602674
Consumption,5,20,16,K12_SCHOOLS,0.0006376987
Consumption,5,20,16,LODGING,0.0014906002
Consumption,5,20,16,OFFICE,0.000899299
Consumption,5,20,16,RESIDENTIAL,0.0007939544
Consumption,5,20,16,STAND_ALONE_RETAIL,0.0023122757
Consumption,5,20,17,FOOD_SERVICE,0.0103450495
Consumption,5,20,17,GROCERY,0.0060357193
Consumption,5,20,17,HEALTH_CARE,0.0047516604
Consumption,5,20,17,K12_SCHOOLS,0.0006380649
Consumption,5,20,17,LODGING,0.0016937523
Consumption,5,20,17,OFFICE,0.0007998257
Consumption,5,20,17,RESIDENTIAL,0.0010631484
Consumption,5,20,17,STAND_ALONE_RETAIL,0.0023166944
Consumption,5,20,18,FOOD_SERVICE,0.0104129787
Consumption,5,20,18,GROCERY,0.0055517293
Consumption,5,20,18,HEALTH_CARE,0.004619261
Consumption,5,20,18,K12_SCHOOLS,0.0006382136
Consumption,5,20,18,LODGING,0.0020647503
Consumption,5,20,18,OFFICE,0.0003500289
Consumption,5,20,18,RESIDENTIAL,0.0011602019
Consumption,5,20,18,STAND_ALONE_RETAIL,0.0015980335
Consumption,5,20,19,FOOD_SERVICE,0.0104356485
Consumption,5,20,19,GROCERY,0.0045825563
Consumption,5,20,19,HEALTH_CARE,0.0045559044
Consumption,5,20,19,K12_SCHOOLS,0.0006414722
Consumption,5,20,19,LODGING,0.002099713
Consumption,5,20,19,OFFICE,0.0003500289
Consumption,5,20,19,RESIDENTIAL,0.0011269165
Consumption,5,20,19,STAND_ALONE_RETAIL,0.0011955666
Consumption,5,20,20,FOOD_SERVICE,0.008646909
Consumption,5,20,20,GROCERY,0.0043005566
Consumption,5,20,20,HEALTH_CARE,0.0041627011
Consumption,5,20,20,K12_SCHOOLS,0.0006601216
Consumption,5,20,20,LODGING,0.0022868289
Consumption,5,20,20,OFFICE,0.0003960372
Consumption,5,20,20,RESIDENTIAL,0.0011108628
Consumption,5,20,20,STAND_ALONE_RETAIL,0.0012507571
Consumption,5,20,21,FOOD_SERVICE,0.009341672
Consumption,5,20,21,GROCERY,0.0033355429
Consumption,5,20,21,HEALTH_CARE,0.0040780432
Consumption,5,20,21,K12_SCHOOLS,0.0007541423
Consumption,5,20,21,LODGING,0.0023379869
Consumption,5,20,21,OFFICE,0.0006260788
Consumption,5,20,21,RESIDENTIAL,0.001032165
Consumption,5,20,21,STAND_ALONE_RETAIL,0.0011292953
Consumption,5,20,22,FOOD_SERVICE,0.0092814411
Consumption,5,20,22,GROCERY,0.0022719227
Consumption,5,20,22,HEALTH_CARE,0.003906693
Consumption,5,20,22,K12_SCHOOLS,0.0007516334
Consumption,5,20,22,LODGING,0.001757358
Consumption,5,20,22,OFFICE,0.0006260788
Consumption,5,20,22,RESIDENTIAL,0.0007978022
Consumption,5,20,22,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,20,23,FOOD_SERVICE,0.0097329706
Consumption,5,20,23,GROCERY,0.0029653391
Consumption,5,20,23,HEALTH_CARE,0.0038492182
Consumption,5,20,23,K12_SCHOOLS,0.0007608533
Consumption,5,20,23,LODGING,0.0011553263
Consumption,5,20,23,OFFICE,0.0006260788
Consumption,5,20,23,RESIDENTIAL,0.0006080928
Consumption,5,20,23,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,20,24,FOOD_SERVICE,0.0055465832
Consumption,5,20,24,GROCERY,0.0022884473
Consumption,5,20,24,HEALTH_CARE,0.0033999699
Consumption,5,20,24,K12_SCHOOLS,0.0007512365
Consumption,5,20,24,LODGING,0.0009659551
Consumption,5,20,24,OFFICE,0.0006260788
Consumption,5,20,24,RESIDENTIAL,0.0004814792
Consumption,5,20,24,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,1,FOOD_SERVICE,0.003848506
Consumption,5,21,1,GROCERY,0.0020753601
Consumption,5,21,1,HEALTH_CARE,0.0033345285
Consumption,5,21,1,K12_SCHOOLS,0.0007509493
Consumption,5,21,1,LODGING,0.0009394867
Consumption,5,21,1,OFFICE,0.0006260788
Consumption,5,21,1,RESIDENTIAL,0.000456554
Consumption,5,21,1,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,2,FOOD_SERVICE,0.0038534173
Consumption,5,21,2,GROCERY,0.0020142059
Consumption,5,21,2,HEALTH_CARE,0.0032238783
Consumption,5,21,2,K12_SCHOOLS,0.0007505633
Consumption,5,21,2,LODGING,0.0008004758
Consumption,5,21,2,OFFICE,0.0006260788
Consumption,5,21,2,RESIDENTIAL,0.0004433562
Consumption,5,21,2,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,3,FOOD_SERVICE,0.0038560627
Consumption,5,21,3,GROCERY,0.0019685464
Consumption,5,21,3,HEALTH_CARE,0.0031789639
Consumption,5,21,3,K12_SCHOOLS,0.0007503895
Consumption,5,21,3,LODGING,0.000790822
Consumption,5,21,3,OFFICE,0.0006260788
Consumption,5,21,3,RESIDENTIAL,0.0004369625
Consumption,5,21,3,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,4,FOOD_SERVICE,0.0039162557
Consumption,5,21,4,GROCERY,0.0020878422
Consumption,5,21,4,HEALTH_CARE,0.0032171552
Consumption,5,21,4,K12_SCHOOLS,0.0007532229
Consumption,5,21,4,LODGING,0.0008225045
Consumption,5,21,4,OFFICE,0.0006260788
Consumption,5,21,4,RESIDENTIAL,0.0004991527
Consumption,5,21,4,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,5,FOOD_SERVICE,0.0055147577
Consumption,5,21,5,GROCERY,0.0020527633
Consumption,5,21,5,HEALTH_CARE,0.0031901537
Consumption,5,21,5,K12_SCHOOLS,0.0007528739
Consumption,5,21,5,LODGING,0.0009128434
Consumption,5,21,5,OFFICE,0.0006260788
Consumption,5,21,5,RESIDENTIAL,0.0006355862
Consumption,5,21,5,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,6,FOOD_SERVICE,0.0105416053
Consumption,5,21,6,GROCERY,0.0027327128
Consumption,5,21,6,HEALTH_CARE,0.0034183542
Consumption,5,21,6,K12_SCHOOLS,0.0006563538
Consumption,5,21,6,LODGING,0.0012607005
Consumption,5,21,6,OFFICE,0.0003960372
Consumption,5,21,6,RESIDENTIAL,0.0006649719
Consumption,5,21,6,STAND_ALONE_RETAIL,0.0002036279
Consumption,5,21,7,FOOD_SERVICE,0.0102812244
Consumption,5,21,7,GROCERY,0.0029333693
Consumption,5,21,7,HEALTH_CARE,0.003553092
Consumption,5,21,7,K12_SCHOOLS,0.0006365342
Consumption,5,21,7,LODGING,0.0016463391
Consumption,5,21,7,OFFICE,0.0003500289
Consumption,5,21,7,RESIDENTIAL,0.0007226908
Consumption,5,21,7,STAND_ALONE_RETAIL,0.0001484373
Consumption,5,21,8,FOOD_SERVICE,0.0082956601
Consumption,5,21,8,GROCERY,0.0037618382
Consumption,5,21,8,HEALTH_CARE,0.0042582805
Consumption,5,21,8,K12_SCHOOLS,0.0006371333
Consumption,5,21,8,LODGING,0.0023234451
Consumption,5,21,8,OFFICE,0.0003500289
Consumption,5,21,8,RESIDENTIAL,0.000659742
Consumption,5,21,8,STAND_ALONE_RETAIL,0.0008237963
Consumption,5,21,9,FOOD_SERVICE,0.0083112948
Consumption,5,21,9,GROCERY,0.0032718109
Consumption,5,21,9,HEALTH_CARE,0.0045020419
Consumption,5,21,9,K12_SCHOOLS,0.0006378255
Consumption,5,21,9,LODGING,0.0019909222
Consumption,5,21,9,OFFICE,0.0003500289
Consumption,5,21,9,RESIDENTIAL,0.0005825066
Consumption,5,21,9,STAND_ALONE_RETAIL,0.0008106694
Consumption,5,21,10,FOOD_SERVICE,0.0103201844
Consumption,5,21,10,GROCERY,0.0040544895
Consumption,5,21,10,HEALTH_CARE,0.0045718327
Consumption,5,21,10,K12_SCHOOLS,0.0006380334
Consumption,5,21,10,LODGING,0.0013793961
Consumption,5,21,10,OFFICE,0.0003500289
Consumption,5,21,10,RESIDENTIAL,0.0005032828
Consumption,5,21,10,STAND_ALONE_RETAIL,0.0014079065
Consumption,5,21,11,FOOD_SERVICE,0.0107709646
Consumption,5,21,11,GROCERY,0.004702941
Consumption,5,21,11,HEALTH_CARE,0.0045891951
Consumption,5,21,11,K12_SCHOOLS,0.0006473143
Consumption,5,21,11,LODGING,0.0013249797
Consumption,5,21,11,OFFICE,0.0003500289
Consumption,5,21,11,RESIDENTIAL,0.0005152269
Consumption,5,21,11,STAND_ALONE_RETAIL,0.0014043078
Consumption,5,21,12,FOOD_SERVICE,0.0104368734
Consumption,5,21,12,GROCERY,0.0049734418
Consumption,5,21,12,HEALTH_CARE,0.0045957337
Consumption,5,21,12,K12_SCHOOLS,0.0006381481
Consumption,5,21,12,LODGING,0.0013417796
Consumption,5,21,12,OFFICE,0.0003500289
Consumption,5,21,12,RESIDENTIAL,0.0005199033
Consumption,5,21,12,STAND_ALONE_RETAIL,0.001800528
Consumption,5,21,13,FOOD_SERVICE,0.0103562565
Consumption,5,21,13,GROCERY,0.0049632281
Consumption,5,21,13,HEALTH_CARE,0.0045897321
Consumption,5,21,13,K12_SCHOOLS,0.0006389014
Consumption,5,21,13,LODGING,0.0013620001
Consumption,5,21,13,OFFICE,0.0003500289
Consumption,5,21,13,RESIDENTIAL,0.0005149078
Consumption,5,21,13,STAND_ALONE_RETAIL,0.0017985256
Consumption,5,21,14,FOOD_SERVICE,0.008358465
Consumption,5,21,14,GROCERY,0.0048751163
Consumption,5,21,14,HEALTH_CARE,0.0046131457
Consumption,5,21,14,K12_SCHOOLS,0.0006392824
Consumption,5,21,14,LODGING,0.0013802936
Consumption,5,21,14,OFFICE,0.0003500289
Consumption,5,21,14,RESIDENTIAL,0.0005163559
Consumption,5,21,14,STAND_ALONE_RETAIL,0.0017985256
Consumption,5,21,15,FOOD_SERVICE,0.0083553275
Consumption,5,21,15,GROCERY,0.0047974258
Consumption,5,21,15,HEALTH_CARE,0.0046176861
Consumption,5,21,15,K12_SCHOOLS,0.0006393544
Consumption,5,21,15,LODGING,0.001389612
Consumption,5,21,15,OFFICE,0.0003500289
Consumption,5,21,15,RESIDENTIAL,0.0005666721
Consumption,5,21,15,STAND_ALONE_RETAIL,0.0017985256
Consumption,5,21,16,FOOD_SERVICE,0.0083286707
Consumption,5,21,16,GROCERY,0.0048180385
Consumption,5,21,16,HEALTH_CARE,0.0045241671
Consumption,5,21,16,K12_SCHOOLS,0.0006382688
Consumption,5,21,16,LODGING,0.0014911341
Consumption,5,21,16,OFFICE,0.0003786948
Consumption,5,21,16,RESIDENTIAL,0.0008060038
Consumption,5,21,16,STAND_ALONE_RETAIL,0.0017989944
Consumption,5,21,17,FOOD_SERVICE,0.0103443082
Consumption,5,21,17,GROCERY,0.0041759686
Consumption,5,21,17,HEALTH_CARE,0.0043339377
Consumption,5,21,17,K12_SCHOOLS,0.0006384902
Consumption,5,21,17,LODGING,0.0016950999
Consumption,5,21,17,OFFICE,0.0005045264
Consumption,5,21,17,RESIDENTIAL,0.0010613407
Consumption,5,21,17,STAND_ALONE_RETAIL,0.0013965529
Consumption,5,21,18,FOOD_SERVICE,0.0104820227
Consumption,5,21,18,GROCERY,0.0042885575
Consumption,5,21,18,HEALTH_CARE,0.0041997468
Consumption,5,21,18,K12_SCHOOLS,0.0006386118
Consumption,5,21,18,LODGING,0.0020688968
Consumption,5,21,18,OFFICE,0.0004806317
Consumption,5,21,18,RESIDENTIAL,0.0011610067
Consumption,5,21,18,STAND_ALONE_RETAIL,0.0009945802
Consumption,5,21,19,FOOD_SERVICE,0.0105054932
Consumption,5,21,19,GROCERY,0.0038968472
Consumption,5,21,19,HEALTH_CARE,0.004225984
Consumption,5,21,19,K12_SCHOOLS,0.000641925
Consumption,5,21,19,LODGING,0.0021041406
Consumption,5,21,19,OFFICE,0.0004094602
Consumption,5,21,19,RESIDENTIAL,0.0011308585
Consumption,5,21,19,STAND_ALONE_RETAIL,0.0001484373
Consumption,5,21,20,FOOD_SERVICE,0.0086410864
Consumption,5,21,20,GROCERY,0.0036585
Consumption,5,21,20,HEALTH_CARE,0.0040609736
Consumption,5,21,20,K12_SCHOOLS,0.0006605752
Consumption,5,21,20,LODGING,0.0022917326
Consumption,5,21,20,OFFICE,0.0003960372
Consumption,5,21,20,RESIDENTIAL,0.0011182303
Consumption,5,21,20,STAND_ALONE_RETAIL,0.0002036279
Consumption,5,21,21,FOOD_SERVICE,0.0093358197
Consumption,5,21,21,GROCERY,0.0034312422
Consumption,5,21,21,HEALTH_CARE,0.0038815504
Consumption,5,21,21,K12_SCHOOLS,0.0007543826
Consumption,5,21,21,LODGING,0.0023387882
Consumption,5,21,21,OFFICE,0.0006260788
Consumption,5,21,21,RESIDENTIAL,0.0010368842
Consumption,5,21,21,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,22,FOOD_SERVICE,0.0092698699
Consumption,5,21,22,GROCERY,0.0020867096
Consumption,5,21,22,HEALTH_CARE,0.0033523924
Consumption,5,21,22,K12_SCHOOLS,0.0007516021
Consumption,5,21,22,LODGING,0.0017542398
Consumption,5,21,22,OFFICE,0.0006260788
Consumption,5,21,22,RESIDENTIAL,0.0007930034
Consumption,5,21,22,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,23,FOOD_SERVICE,0.0097211496
Consumption,5,21,23,GROCERY,0.0028272202
Consumption,5,21,23,HEALTH_CARE,0.0033970999
Consumption,5,21,23,K12_SCHOOLS,0.0007607719
Consumption,5,21,23,LODGING,0.0011483696
Consumption,5,21,23,OFFICE,0.0006260788
Consumption,5,21,23,RESIDENTIAL,0.0005999257
Consumption,5,21,23,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,21,24,FOOD_SERVICE,0.0055425139
Consumption,5,21,24,GROCERY,0.0021908273
Consumption,5,21,24,HEALTH_CARE,0.0033870687
Consumption,5,21,24,K12_SCHOOLS,0.0007512248
Consumption,5,21,24,LODGING,0.0009701279
Consumption,5,21,24,OFFICE,0.0006260788
Consumption,5,21,24,RESIDENTIAL,0.0004786865
Consumption,5,21,24,STAND_ALONE_RETAIL,0.0004795807
Consumption,5,22,1,FOOD_SERVICE,0.0038484581
Consumption,5,22,1,GROCERY,0.0020532258
Consumption,5,22,1,HEALTH_CARE,0.003450199
Consumption,5,22,1,K12_SCHOOLS,0.0007511308
Consumption,5,22,1,LODGING,0.000872522
Consumption,5,22,1,OFFICE,0.0007260421
Consumption,5,22,1,RESIDENTIAL,0.0004568687
Consumption,5,22,1,STAND_ALONE_RETAIL,0.0005035527
Consumption,5,22,2,FOOD_SERVICE,0.0038572674
Consumption,5,22,2,GROCERY,0.0020240133
Consumption,5,22,2,HEALTH_CARE,0.0033711037
Consumption,5,22,2,K12_SCHOOLS,0.0007508609
Consumption,5,22,2,LODGING,0.0008021799
Consumption,5,22,2,OFFICE,0.0007260421
Consumption,5,22,2,RESIDENTIAL,0.0004445495
Consumption,5,22,2,STAND_ALONE_RETAIL,0.0005035527
Consumption,5,22,3,FOOD_SERVICE,0.0038541554
Consumption,5,22,3,GROCERY,0.0019882211
Consumption,5,22,3,HEALTH_CARE,0.0032546334
Consumption,5,22,3,K12_SCHOOLS,0.0007504738
Consumption,5,22,3,LODGING,0.0007854112
Consumption,5,22,3,OFFICE,0.0007260421
Consumption,5,22,3,RESIDENTIAL,0.0004371891
Consumption,5,22,3,STAND_ALONE_RETAIL,0.0005035527
Consumption,5,22,4,FOOD_SERVICE,0.0039098399
Consumption,5,22,4,GROCERY,0.0020995223
Consumption,5,22,4,HEALTH_CARE,0.0035576803
Consumption,5,22,4,K12_SCHOOLS,0.0007531316
Consumption,5,22,4,LODGING,0.0008147475
Consumption,5,22,4,OFFICE,0.0007260421
Consumption,5,22,4,RESIDENTIAL,0.0004997425
Consumption,5,22,4,STAND_ALONE_RETAIL,0.0005035527
Consumption,5,22,5,FOOD_SERVICE,0.0055085114
Consumption,5,22,5,GROCERY,0.0020649226
Consumption,5,22,5,HEALTH_CARE,0.0035267384
Consumption,5,22,5,K12_SCHOOLS,0.0007528121
Consumption,5,22,5,LODGING,0.0009903145
Consumption,5,22,5,OFFICE,0.0007760237
Consumption,5,22,5,RESIDENTIAL,0.0006365014
Consumption,5,22,5,STAND_ALONE_RETAIL,0.0005035527
Consumption,5,22,6,FOOD_SERVICE,0.0102859013
Consumption,5,22,6,GROCERY,0.0029408011
Consumption,5,22,6,HEALTH_CARE,0.0043989794
Consumption,5,22,6,K12_SCHOOLS,0.000769049
Consumption,5,22,6,LODGING,0.0015538971
Consumption,5,22,6,OFFICE,0.00148015
Consumption,5,22,6,RESIDENTIAL,0.0006651258
Consumption,5,22,6,STAND_ALONE_RETAIL,0.000762369
Consumption,5,22,7,FOOD_SERVICE,0.0102826895
Consumption,5,22,7,GROCERY,0.0032310302
Consumption,5,22,7,HEALTH_CARE,0.0050514679
Consumption,5,22,7,K12_SCHOOLS,0.0016231868
Consumption,5,22,7,LODGING,0.0020657895
Consumption,5,22,7,OFFICE,0.0015167674
Consumption,5,22,7,RESIDENTIAL,0.0007288291
Consumption,5,22,7,STAND_ALONE_RETAIL,0.0010199709
Consumption,5,22,8,FOOD_SERVICE,0.0083021261
Consumption,5,22,8,GROCERY,0.00500229
Consumption,5,22,8,HEALTH_CARE,0.0056991413
Consumption,5,22,8,K12_SCHOOLS,0.0022346915
Consumption,5,22,8,LODGING,0.0017809218
Consumption,5,22,8,OFFICE,0.0024406809
Consumption,5,22,8,RESIDENTIAL,0.000713005
Consumption,5,22,8,STAND_ALONE_RETAIL,0.0016135652
Consumption,5,22,9,FOOD_SERVICE,0.0083236095
Consumption,5,22,9,GROCERY,0.0057042996
Consumption,5,22,9,HEALTH_CARE,0.00605116
Consumption,5,22,9,K12_SCHOOLS,0.0022701734
Consumption,5,22,9,LODGING,0.0017246855
Consumption,5,22,9,OFFICE,0.0022517205
Consumption,5,22,9,RESIDENTIAL,0.0006380981
Consumption,5,22,9,STAND_ALONE_RETAIL,0.0023126907
Consumption,5,22,10,FOOD_SERVICE,0.0103347287
Consumption,5,22,10,GROCERY,0.0055059515
Consumption,5,22,10,HEALTH_CARE,0.0061255488
Consumption,5,22,10,K12_SCHOOLS,0.0023666117
Consumption,5,22,10,LODGING,0.0012911804
Consumption,5,22,10,OFFICE,0.0022427954
Consumption,5,22,10,RESIDENTIAL,0.0005630301
Consumption,5,22,10,STAND_ALONE_RETAIL,0.0023081673
Consumption,5,22,11,FOOD_SERVICE,0.0107906416
Consumption,5,22,11,GROCERY,0.006179851
Consumption,5,22,11,HEALTH_CARE,0.006145325
Consumption,5,22,11,K12_SCHOOLS,0.0024269691
Consumption,5,22,11,LODGING,0.0013028367
Consumption,5,22,11,OFFICE,0.0022992945
Consumption,5,22,11,RESIDENTIAL,0.000577752
Consumption,5,22,11,STAND_ALONE_RETAIL,0.0023055964
Consumption,5,22,12,FOOD_SERVICE,0.0105119185
Consumption,5,22,12,GROCERY,0.0058589375
Consumption,5,22,12,HEALTH_CARE,0.0059960939
Consumption,5,22,12,K12_SCHOOLS,0.0024684935
Consumption,5,22,12,LODGING,0.0013220952
Consumption,5,22,12,OFFICE,0.0023179901
Consumption,5,22,12,RESIDENTIAL,0.0005782214
Consumption,5,22,12,STAND_ALONE_RETAIL,0.0023059214
Consumption,5,22,13,FOOD_SERVICE,0.0104999075
Consumption,5,22,13,GROCERY,0.0058357809
Consumption,5,22,13,HEALTH_CARE,0.0061306439
Consumption,5,22,13,K12_SCHOOLS,0.0024708773
Consumption,5,22,13,LODGING,0.001348352
Consumption,5,22,13,OFFICE,0.0023717228
Consumption,5,22,13,RESIDENTIAL,0.0005794981
Consumption,5,22,13,STAND_ALONE_RETAIL,0.0023125412
Consumption,5,22,14,FOOD_SERVICE,0.0083929219
Consumption,5,22,14,GROCERY,0.0057721234
Consumption,5,22,14,HEALTH_CARE,0.0061041788
Consumption,5,22,14,K12_SCHOOLS,0.0025275325
Consumption,5,22,14,LODGING,0.0013666539
Consumption,5,22,14,OFFICE,0.0023291154
Consumption,5,22,14,RESIDENTIAL,0.0005826761
Consumption,5,22,14,STAND_ALONE_RETAIL,0.0023179498
Consumption,5,22,15,FOOD_SERVICE,0.0083768954
Consumption,5,22,15,GROCERY,0.0056970566
Consumption,5,22,15,HEALTH_CARE,0.0060977268
Consumption,5,22,15,K12_SCHOOLS,0.0025339538
Consumption,5,22,15,LODGING,0.001374329
Consumption,5,22,15,OFFICE,0.0023372185
Consumption,5,22,15,RESIDENTIAL,0.0006293272
Consumption,5,22,15,STAND_ALONE_RETAIL,0.0023219385
Consumption,5,22,16,FOOD_SERVICE,0.0083444832
Consumption,5,22,16,GROCERY,0.0057009508
Consumption,5,22,16,HEALTH_CARE,0.0061251234
Consumption,5,22,16,K12_SCHOOLS,0.0024606532
Consumption,5,22,16,LODGING,0.0014719956
Consumption,5,22,16,OFFICE,0.002397376
Consumption,5,22,16,RESIDENTIAL,0.0008582512
Consumption,5,22,16,STAND_ALONE_RETAIL,0.0023217739
Consumption,5,22,17,FOOD_SERVICE,0.0104483156
Consumption,5,22,17,GROCERY,0.0056810946
Consumption,5,22,17,HEALTH_CARE,0.006138439
Consumption,5,22,17,K12_SCHOOLS,0.0018100221
Consumption,5,22,17,LODGING,0.0017566237
Consumption,5,22,17,OFFICE,0.0021860961
Consumption,5,22,17,RESIDENTIAL,0.0010434719
Consumption,5,22,17,STAND_ALONE_RETAIL,0.0023191896
Consumption,5,22,18,FOOD_SERVICE,0.0104108313
Consumption,5,22,18,GROCERY,0.005592843
Consumption,5,22,18,HEALTH_CARE,0.0050739022
Consumption,5,22,18,K12_SCHOOLS,0.0017817472
Consumption,5,22,18,LODGING,0.0019302811
Consumption,5,22,18,OFFICE,0.0014582613
Consumption,5,22,18,RESIDENTIAL,0.0011197017
Consumption,5,22,18,STAND_ALONE_RETAIL,0.0018061881
Consumption,5,22,19,FOOD_SERVICE,0.0104075899
Consumption,5,22,19,GROCERY,0.0052855402
Consumption,5,22,19,HEALTH_CARE,0.0050440297
Consumption,5,22,19,K12_SCHOOLS,0.0017516842
Consumption,5,22,19,LODGING,0.0020047049
Consumption,5,22,19,OFFICE,0.001412378
Consumption,5,22,19,RESIDENTIAL,0.0010826032
Consumption,5,22,19,STAND_ALONE_RETAIL,0.001799639
Consumption,5,22,20,FOOD_SERVICE,0.0086340541
Consumption,5,22,20,GROCERY,0.0047011648
Consumption,5,22,20,HEALTH_CARE,0.0044928442
Consumption,5,22,20,K12_SCHOOLS,0.0017212889
Consumption,5,22,20,LODGING,0.0022615444
Consumption,5,22,20,OFFICE,0.0011648562
Consumption,5,22,20,RESIDENTIAL,0.0010755377
Consumption,5,22,20,STAND_ALONE_RETAIL,0.0016527298
Consumption,5,22,21,FOOD_SERVICE,0.0093401666
Consumption,5,22,21,GROCERY,0.0035337446
Consumption,5,22,21,HEALTH_CARE,0.0043504195
Consumption,5,22,21,K12_SCHOOLS,0.000753367
Consumption,5,22,21,LODGING,0.0022546761
Consumption,5,22,21,OFFICE,0.0013440806
Consumption,5,22,21,RESIDENTIAL,0.001021451
Consumption,5,22,21,STAND_ALONE_RETAIL,0.0008290044
Consumption,5,22,22,FOOD_SERVICE,0.0092756989
Consumption,5,22,22,GROCERY,0.0022006174
Consumption,5,22,22,HEALTH_CARE,0.0036051115
Consumption,5,22,22,K12_SCHOOLS,0.0007513207
Consumption,5,22,22,LODGING,0.0016148063
Consumption,5,22,22,OFFICE,0.0007760237
Consumption,5,22,22,RESIDENTIAL,0.0007919534
Consumption,5,22,22,STAND_ALONE_RETAIL,0.0005035527
Consumption,5,22,23,FOOD_SERVICE,0.009722308
Consumption,5,22,23,GROCERY,0.0029135097
Consumption,5,22,23,HEALTH_CARE,0.003423481
Consumption,5,22,23,K12_SCHOOLS,0.0007610809
Consumption,5,22,23,LODGING,0.0010740468
