Date,Hour,Electricity_KW_HR
18FEB2012,18,34520
18FEB2012,19,31540
18FEB2012,20,35576
18FEB2012,21,41920
18FEB2012,22,47100
18FEB2012,23,41924
18FEB2012,24,38472
19FEB2012,1,9640
19FEB2012,2,9000
19FEB2012,3,19484
19FEB2012,4,16720
19FEB2012,5,12712
19FEB2012,6,14108
19FEB2012,7,10596
19FEB2012,8,10784
19FEB2012,9,10776
19FEB2012,10,6580
19FEB2012,11,8500
19FEB2012,12,11016
19FEB2012,13,9220
19FEB2012,14,7484
19FEB2012,15,16808
19FEB2012,16,19736
19FEB2012,17,17356
19FEB2012,18,16372
19FEB2012,19,7976
19FEB2012,20,8244
19FEB2012,21,8472
19FEB2012,22,5004
19FEB2012,23,5864
19FEB2012,24,4148
20FEB2012,1,1500
20FEB2012,2,620
20FEB2012,3,1648
20FEB2012,4,1496
20FEB2012,5,984
20FEB2012,6,1324
20FEB2012,7,3712
20FEB2012,8,2932
20FEB2012,9,2652
20FEB2012,10,2236
20FEB2012,11,432
20FEB2012,12,1032
20FEB2012,13,2296
20FEB2012,14,4824
20FEB2012,15,5208
20FEB2012,16,4056
20FEB2012,17,5048
20FEB2012,18,4800
20FEB2012,19,6828
20FEB2012,20,12040
20FEB2012,21,12028
20FEB2012,22,19952
20FEB2012,23,25168
20FEB2012,24,24076
21FEB2012,1,24988
21FEB2012,2,26556
21FEB2012,3,23460
21FEB2012,4,30040
21FEB2012,5,29208
21FEB2012,6,22844
21FEB2012,7,27076
21FEB2012,8,26240
21FEB2012,9,21928
21FEB2012,10,21128
21FEB2012,11,18412
21FEB2012,12,14704
21FEB2012,13,13836
21FEB2012,14,11116
21FEB2012,15,8804
21FEB2012,16,7076
21FEB2012,17,9792
21FEB2012,18,8828
21FEB2012,19,12108
21FEB2012,20,15068
21FEB2012,21,17236
21FEB2012,22,24980
21FEB2012,23,26776
21FEB2012,24,22232
22FEB2012,1,13812
22FEB2012,2,16676
22FEB2012,3,20312
22FEB2012,4,16312
22FEB2012,5,16796
22FEB2012,6,14464
22FEB2012,7,17060
22FEB2012,8,19280
22FEB2012,9,15256
22FEB2012,10,17368
22FEB2012,11,7672
22FEB2012,12,11508
22FEB2012,13,15696
22FEB2012,14,22020
22FEB2012,15,34020
22FEB2012,16,27720
22FEB2012,17,23192
22FEB2012,18,26092
22FEB2012,19,28452
22FEB2012,20,30104
22FEB2012,21,37380
22FEB2012,22,40028
22FEB2012,23,48456
22FEB2012,24,49372
23FEB2012,1,45500
23FEB2012,2,39100
23FEB2012,3,43100
23FEB2012,4,36640
23FEB2012,5,28820
23FEB2012,6,23428
23FEB2012,7,20484
23FEB2012,8,20784
23FEB2012,9,17608
23FEB2012,10,16216
23FEB2012,11,14560
23FEB2012,12,14184
23FEB2012,13,14124
23FEB2012,14,9152
23FEB2012,15,5716
23FEB2012,16,8108
23FEB2012,17,8424
23FEB2012,18,6948
23FEB2012,19,7408
23FEB2012,20,11048
23FEB2012,21,14516
23FEB2012,22,21932
23FEB2012,23,26596
23FEB2012,24,32624
24FEB2012,1,26340
24FEB2012,2,20948
24FEB2012,3,16664
24FEB2012,4,11816
24FEB2012,5,11588
24FEB2012,6,11912
24FEB2012,7,8660
24FEB2012,8,10168
24FEB2012,9,7720
24FEB2012,10,11584
24FEB2012,11,17660
24FEB2012,12,21028
24FEB2012,13,16544
24FEB2012,14,14960
24FEB2012,15,25412
24FEB2012,16,21424
24FEB2012,17,14532
24FEB2012,18,11528
24FEB2012,19,10320
24FEB2012,20,7220
24FEB2012,21,9748
24FEB2012,22,8980
24FEB2012,23,5596
24FEB2012,24,3216
25FEB2012,1,1720
25FEB2012,2,2116
25FEB2012,3,1412
25FEB2012,4,2180
25FEB2012,5,1964
25FEB2012,6,1016
25FEB2012,7,744
25FEB2012,8,236
25FEB2012,9,84
25FEB2012,10,712
25FEB2012,11,1488
25FEB2012,12,4604
25FEB2012,13,7224
25FEB2012,14,11240
25FEB2012,15,10036
25FEB2012,16,11076
25FEB2012,17,6900
25FEB2012,18,9052
25FEB2012,19,12208
25FEB2012,20,11948
25FEB2012,21,6212
25FEB2012,22,4084
25FEB2012,23,3428
25FEB2012,24,3996
26FEB2012,1,4248
26FEB2012,2,5420
26FEB2012,3,3628
26FEB2012,4,3588
26FEB2012,5,3392
26FEB2012,6,4340
26FEB2012,7,2764
26FEB2012,8,4320
26FEB2012,9,4664
26FEB2012,10,4152
26FEB2012,11,872
26FEB2012,12,1300
26FEB2012,13,1040
26FEB2012,14,1544
26FEB2012,15,2120
26FEB2012,16,1916
26FEB2012,17,764
26FEB2012,18,1148
26FEB2012,19,1748
26FEB2012,20,1244
26FEB2012,21,1332
26FEB2012,22,296
26FEB2012,23,192
26FEB2012,24,132
27FEB2012,1,124
27FEB2012,2,704
27FEB2012,3,2468
27FEB2012,4,5276
27FEB2012,5,7280
27FEB2012,6,11068
27FEB2012,7,13396
27FEB2012,8,14128
27FEB2012,9,12588
27FEB2012,10,10600
27FEB2012,11,6016
27FEB2012,12,5104
27FEB2012,13,11588
27FEB2012,14,13668
27FEB2012,15,9120
27FEB2012,16,10896
27FEB2012,17,12832
27FEB2012,18,10004
27FEB2012,19,10116
27FEB2012,20,4688
27FEB2012,21,6476
27FEB2012,22,10776
27FEB2012,23,10736
27FEB2012,24,11772
28FEB2012,1,12176
28FEB2012,2,9284
28FEB2012,3,7600
28FEB2012,4,9232
28FEB2012,5,11128
28FEB2012,6,10100
28FEB2012,7,7964
28FEB2012,8,9512
28FEB2012,9,9692
28FEB2012,10,8684
28FEB2012,11,9236
28FEB2012,12,10436
28FEB2012,13,11024
28FEB2012,14,5500
28FEB2012,15,5064
28FEB2012,16,8444
28FEB2012,17,5384
28FEB2012,18,4056
28FEB2012,19,2984
28FEB2012,20,4032
28FEB2012,21,5484
28FEB2012,22,5816
28FEB2012,23,6428
28FEB2012,24,4340
29FEB2012,1,3248
29FEB2012,2,2152
29FEB2012,3,1544
29FEB2012,4,3456
29FEB2012,5,1020
29FEB2012,6,676
29FEB2012,7,720
29FEB2012,8,600
29FEB2012,9,1440
29FEB2012,10,1876
29FEB2012,11,2204
29FEB2012,12,2472
29FEB2012,13,1640
29FEB2012,14,584
29FEB2012,15,152
29FEB2012,16,56
29FEB2012,17,16
29FEB2012,18,0
29FEB2012,19,0
29FEB2012,20,0
29FEB2012,21,0
29FEB2012,22,0
29FEB2012,23,0
29FEB2012,24,88
01MAR2012,1,92
01MAR2012,2,212
01MAR2012,3,404
01MAR2012,4,124
01MAR2012,5,20
01MAR2012,6,456
01MAR2012,7,1076
01MAR2012,8,1508
01MAR2012,9,984
01MAR2012,10,996
01MAR2012,11,496
01MAR2012,12,444
01MAR2012,13,408
01MAR2012,14,64
01MAR2012,15,448
01MAR2012,16,708
01MAR2012,17,908
01MAR2012,18,848
01MAR2012,19,596
01MAR2012,20,1280
01MAR2012,21,1064
01MAR2012,22,720
01MAR2012,23,684
01MAR2012,24,868
02MAR2012,1,668
02MAR2012,2,1624
02MAR2012,3,1556
02MAR2012,4,4980
02MAR2012,5,4268
02MAR2012,6,4348
02MAR2012,7,4228
02MAR2012,8,2008
02MAR2012,9,4588
02MAR2012,10,2716
02MAR2012,11,1644
02MAR2012,12,2916
02MAR2012,13,1500
02MAR2012,14,844
02MAR2012,15,1376
02MAR2012,16,2092
02MAR2012,17,3116
02MAR2012,18,5812
02MAR2012,19,6376
02MAR2012,20,6936
02MAR2012,21,2672
02MAR2012,22,276
02MAR2012,23,732
02MAR2012,24,720
03MAR2012,1,1644
03MAR2012,2,3964
03MAR2012,3,3388
03MAR2012,4,4584
03MAR2012,5,6384
03MAR2012,6,5108
03MAR2012,7,6424
03MAR2012,8,4652
03MAR2012,9,4052
03MAR2012,10,2372
03MAR2012,11,2572
03MAR2012,12,8768
03MAR2012,13,7092
03MAR2012,14,9888
03MAR2012,15,12868
03MAR2012,16,15444
03MAR2012,17,16524
03MAR2012,18,8924
03MAR2012,19,6284
03MAR2012,20,6132
03MAR2012,21,5472
03MAR2012,22,7740
03MAR2012,23,7584
03MAR2012,24,8344
04MAR2012,1,10992
04MAR2012,2,6924
04MAR2012,3,5228
04MAR2012,4,3428
04MAR2012,5,1792
04MAR2012,6,3416
04MAR2012,7,4680
04MAR2012,8,5456
04MAR2012,9,7432
04MAR2012,10,7460
04MAR2012,11,4376
04MAR2012,12,5628
04MAR2012,13,5032
04MAR2012,14,5508
04MAR2012,15,7240
04MAR2012,16,4252
04MAR2012,17,6724
04MAR2012,18,12888
04MAR2012,19,15324
04MAR2012,20,13820
04MAR2012,21,16180
04MAR2012,22,19852
04MAR2012,23,23952
04MAR2012,24,32896
05MAR2012,1,32508
05MAR2012,2,30196
05MAR2012,3,25148
05MAR2012,4,28312
05MAR2012,5,34916
05MAR2012,6,41068
05MAR2012,7,40932
05MAR2012,8,39724
05MAR2012,9,49052
05MAR2012,10,51600
05MAR2012,11,51256
05MAR2012,12,51848
05MAR2012,13,54444
05MAR2012,14,52824
05MAR2012,15,48744
05MAR2012,16,44516
05MAR2012,17,44800
05MAR2012,18,32268
05MAR2012,19,22728
05MAR2012,20,20508
05MAR2012,21,11024
05MAR2012,22,7772
05MAR2012,23,4108
05MAR2012,24,7420
06MAR2012,1,5548
06MAR2012,2,6772
06MAR2012,3,5724
06MAR2012,4,6828
06MAR2012,5,3812
06MAR2012,6,3364
06MAR2012,7,1364
06MAR2012,8,4272
06MAR2012,9,3856
06MAR2012,10,2880
06MAR2012,11,2992
06MAR2012,12,2100
06MAR2012,13,3228
06MAR2012,14,3200
06MAR2012,15,1656
06MAR2012,16,312
06MAR2012,17,96
06MAR2012,18,248
06MAR2012,19,304
06MAR2012,20,876
06MAR2012,21,944
06MAR2012,22,2504
06MAR2012,23,3756
06MAR2012,24,5748
07MAR2012,1,4332
07MAR2012,2,5956
07MAR2012,3,6588
07MAR2012,4,14148
07MAR2012,5,13416
07MAR2012,6,12084
07MAR2012,7,17716
07MAR2012,8,21524
07MAR2012,9,19688
07MAR2012,10,14368
07MAR2012,11,0
07MAR2012,12,60
07MAR2012,13,15236
07MAR2012,14,47244
07MAR2012,15,39816
07MAR2012,16,48776
07MAR2012,17,47748
07MAR2012,18,49108
07MAR2012,19,44872
07MAR2012,20,34036
07MAR2012,21,26840
07MAR2012,22,23936
07MAR2012,23,25232
07MAR2012,24,27948
08MAR2012,1,23240
08MAR2012,2,17452
08MAR2012,3,19640
08MAR2012,4,18432
08MAR2012,5,17696
08MAR2012,6,17500
08MAR2012,7,29008
08MAR2012,8,30332
08MAR2012,9,23264
08MAR2012,10,9516
08MAR2012,11,8424
08MAR2012,12,10976
08MAR2012,13,9212
08MAR2012,14,6808
08MAR2012,15,4908
08MAR2012,16,3968
08MAR2012,17,3208
08MAR2012,18,3752
08MAR2012,19,3540
08MAR2012,20,1744
08MAR2012,21,592
08MAR2012,22,52
08MAR2012,23,4
08MAR2012,24,192
09MAR2012,1,1312
09MAR2012,2,4028
09MAR2012,3,4408
09MAR2012,4,3940
09MAR2012,5,3348
09MAR2012,6,3700
09MAR2012,7,4424
09MAR2012,8,6656
09MAR2012,9,12376
09MAR2012,10,9000
09MAR2012,11,7480
09MAR2012,12,10188
09MAR2012,13,9324
09MAR2012,14,8504
09MAR2012,15,8244
09MAR2012,16,5988
09MAR2012,17,2988
09MAR2012,18,5936
09MAR2012,19,3428
09MAR2012,20,3916
09MAR2012,21,4760
09MAR2012,22,6316
09MAR2012,23,6880
09MAR2012,24,5932
10MAR2012,1,4804
10MAR2012,2,4872
10MAR2012,3,6636
10MAR2012,4,7148
10MAR2012,5,5208
10MAR2012,6,5028
10MAR2012,7,2924
10MAR2012,8,3668
10MAR2012,9,3256
10MAR2012,10,3144
10MAR2012,11,2524
10MAR2012,12,2860
10MAR2012,13,3960
10MAR2012,14,3948
10MAR2012,15,3560
10MAR2012,16,1892
10MAR2012,17,1460
10MAR2012,18,3576
10MAR2012,19,7040
10MAR2012,20,3236
10MAR2012,21,3552
10MAR2012,22,1420
10MAR2012,23,1100
10MAR2012,24,1620
11MAR2012,1,4740
11MAR2012,2,4284
11MAR2012,3,4504
11MAR2012,4,4196
11MAR2012,5,3792
11MAR2012,6,2900
11MAR2012,7,4208
11MAR2012,8,3272
11MAR2012,9,1852
11MAR2012,10,1768
11MAR2012,11,2204
11MAR2012,12,968
11MAR2012,13,988
11MAR2012,14,796
11MAR2012,15,452
11MAR2012,16,1056
11MAR2012,17,1420
11MAR2012,18,1548
11MAR2012,19,2496
11MAR2012,20,2664
11MAR2012,21,7248
11MAR2012,22,7868
11MAR2012,23,2344
11MAR2012,24,588
12MAR2012,1,1540
12MAR2012,2,796
12MAR2012,3,752
12MAR2012,4,732
12MAR2012,5,1012
12MAR2012,6,1784
12MAR2012,7,1356
12MAR2012,8,912
12MAR2012,9,544
12MAR2012,10,344
12MAR2012,11,44
12MAR2012,12,72
12MAR2012,13,8
12MAR2012,14,484
12MAR2012,15,968
12MAR2012,16,3128
12MAR2012,17,4744
12MAR2012,18,2396
12MAR2012,19,1476
12MAR2012,20,2564
12MAR2012,21,4052
12MAR2012,22,2768
12MAR2012,23,1252
12MAR2012,24,3472
13MAR2012,1,2576
13MAR2012,2,1176
13MAR2012,3,1088
13MAR2012,4,940
13MAR2012,5,320
13MAR2012,6,0
13MAR2012,7,8
13MAR2012,8,20
13MAR2012,9,52
13MAR2012,10,84
13MAR2012,11,164
13MAR2012,12,352
13MAR2012,13,1796
13MAR2012,14,2452
13MAR2012,15,2284
13MAR2012,16,3456
13MAR2012,17,4012
13MAR2012,18,4212
13MAR2012,19,3736
13MAR2012,20,4144
13MAR2012,21,5196
13MAR2012,22,7640
13MAR2012,23,7200
13MAR2012,24,6200
14MAR2012,1,5372
14MAR2012,2,4648
14MAR2012,3,6128
14MAR2012,4,9260
14MAR2012,5,6804
14MAR2012,6,3720
14MAR2012,7,4260
14MAR2012,8,2260
14MAR2012,9,3432
14MAR2012,10,2608
14MAR2012,11,1580
14MAR2012,12,1544
14MAR2012,13,1356
14MAR2012,14,1376
14MAR2012,15,1316
14MAR2012,16,2312
14MAR2012,17,2552
14MAR2012,18,1452
14MAR2012,19,1108
14MAR2012,20,2508
14MAR2012,21,4764
14MAR2012,22,6272
14MAR2012,23,8660
14MAR2012,24,9724
15MAR2012,1,9472
15MAR2012,2,6148
15MAR2012,3,3008
15MAR2012,4,6300
15MAR2012,5,14844
15MAR2012,6,16548
15MAR2012,7,16448
15MAR2012,8,8360
15MAR2012,9,4104
15MAR2012,10,2068
15MAR2012,11,260
15MAR2012,12,396
15MAR2012,13,288
15MAR2012,14,648
15MAR2012,15,1340
15MAR2012,16,1572
15MAR2012,17,1692
15MAR2012,18,2440
15MAR2012,19,4048
15MAR2012,20,5976
15MAR2012,21,4296
15MAR2012,22,8532
15MAR2012,23,10852
15MAR2012,24,12976
16MAR2012,1,13668
16MAR2012,2,14920
16MAR2012,3,16092
16MAR2012,4,14080
16MAR2012,5,9072
16MAR2012,6,4280
16MAR2012,7,2656
16MAR2012,8,1208
16MAR2012,9,684
16MAR2012,10,416
16MAR2012,11,1100
16MAR2012,12,1776
16MAR2012,13,692
16MAR2012,14,820
16MAR2012,15,2152
16MAR2012,16,12612
16MAR2012,17,13720
16MAR2012,18,5288
16MAR2012,19,5240
16MAR2012,20,14608
16MAR2012,21,30120
16MAR2012,22,35972
16MAR2012,23,12064
16MAR2012,24,10496
17MAR2012,1,2368
17MAR2012,2,3624
17MAR2012,3,3592
17MAR2012,4,92
17MAR2012,5,0
17MAR2012,6,420
17MAR2012,7,172
17MAR2012,8,148
17MAR2012,9,2632
17MAR2012,10,3876
17MAR2012,11,3344
17MAR2012,12,3904
17MAR2012,13,3588
17MAR2012,14,10900
17MAR2012,15,13256
17MAR2012,16,15644
17MAR2012,17,10484
17MAR2012,18,10496
17MAR2012,19,6716
17MAR2012,20,12812
17MAR2012,21,11268
17MAR2012,22,16252
17MAR2012,23,19132
17MAR2012,24,17108
18MAR2012,1,21852
18MAR2012,2,24608
18MAR2012,3,21008
18MAR2012,4,22752
18MAR2012,5,11112
18MAR2012,6,11312
18MAR2012,7,6964
18MAR2012,8,10832
18MAR2012,9,8068
18MAR2012,10,8896
18MAR2012,11,7416
18MAR2012,12,6568
18MAR2012,13,5624
18MAR2012,14,3964
18MAR2012,15,5828
18MAR2012,16,12512
18MAR2012,17,7048
18MAR2012,18,2860
18MAR2012,19,904
18MAR2012,20,284
18MAR2012,21,1888
18MAR2012,22,2704
18MAR2012,23,4732
18MAR2012,24,6476
19MAR2012,1,6560
19MAR2012,2,3952
19MAR2012,3,3628
19MAR2012,4,1772
19MAR2012,5,3532
19MAR2012,6,2720
19MAR2012,7,2484
19MAR2012,8,2236
19MAR2012,9,1352
19MAR2012,10,708
19MAR2012,11,1384
19MAR2012,12,2212
19MAR2012,13,1148
19MAR2012,14,1544
19MAR2012,15,2760
19MAR2012,16,3300
19MAR2012,17,1132
19MAR2012,18,1804
19MAR2012,19,168
19MAR2012,20,896
19MAR2012,21,3600
19MAR2012,22,3048
19MAR2012,23,1008
19MAR2012,24,68
20MAR2012,1,0
20MAR2012,2,88
20MAR2012,3,3412
20MAR2012,4,2732
20MAR2012,5,1688
20MAR2012,6,2448
20MAR2012,7,4220
20MAR2012,8,5248
20MAR2012,9,3868
20MAR2012,10,832
20MAR2012,11,388
20MAR2012,12,1324
20MAR2012,13,1644
20MAR2012,14,952
20MAR2012,15,1280
20MAR2012,16,1020
20MAR2012,17,1104
20MAR2012,18,420
20MAR2012,19,492
20MAR2012,20,308
20MAR2012,21,252
20MAR2012,22,112
20MAR2012,23,84
20MAR2012,24,60
21MAR2012,1,436
21MAR2012,2,912
21MAR2012,3,1108
21MAR2012,4,1188
21MAR2012,5,1012
21MAR2012,6,1788
21MAR2012,7,2900
21MAR2012,8,4444
21MAR2012,9,3708
21MAR2012,10,2600
21MAR2012,11,628
21MAR2012,12,1916
21MAR2012,13,5132
21MAR2012,14,10464
21MAR2012,15,11296
21MAR2012,16,12328
21MAR2012,17,13916
21MAR2012,18,13228
21MAR2012,19,12656
21MAR2012,20,14932
21MAR2012,21,26960
21MAR2012,22,27772
21MAR2012,23,16784
21MAR2012,24,28160
22MAR2012,1,30564
22MAR2012,2,21872
22MAR2012,3,21848
22MAR2012,4,23872
22MAR2012,5,32220
22MAR2012,6,35048
22MAR2012,7,34840
22MAR2012,8,32684
22MAR2012,9,16924
22MAR2012,10,11248
22MAR2012,11,2728
22MAR2012,12,6384
22MAR2012,13,8336
22MAR2012,14,8408
22MAR2012,15,7948
22MAR2012,16,10264
22MAR2012,17,16536
22MAR2012,18,17588
22MAR2012,19,23008
22MAR2012,20,27224
22MAR2012,21,27836
22MAR2012,22,26280
22MAR2012,23,16848
22MAR2012,24,13180
23MAR2012,1,8448
23MAR2012,2,4860
23MAR2012,3,6632
23MAR2012,4,7448
23MAR2012,5,4480
23MAR2012,6,3868
23MAR2012,7,3920
23MAR2012,8,2932
23MAR2012,9,1932
23MAR2012,10,1448
23MAR2012,11,16
23MAR2012,12,16
23MAR2012,13,220
23MAR2012,14,1532
23MAR2012,15,644
23MAR2012,16,92
23MAR2012,17,284
23MAR2012,18,1848
23MAR2012,19,3760
23MAR2012,20,1568
23MAR2012,21,2344
23MAR2012,22,6340
23MAR2012,23,7068
23MAR2012,24,6960
24MAR2012,1,6508
24MAR2012,2,4684
24MAR2012,3,2824
24MAR2012,4,2260
24MAR2012,5,1556
24MAR2012,6,340
24MAR2012,7,976
24MAR2012,8,1656
24MAR2012,9,2316
24MAR2012,10,1392
24MAR2012,11,256
24MAR2012,12,3172
24MAR2012,13,2784
24MAR2012,14,1588
24MAR2012,15,1952
24MAR2012,16,1496
24MAR2012,17,2608
24MAR2012,18,4060
24MAR2012,19,5036
24MAR2012,20,9528
24MAR2012,21,10000
24MAR2012,22,12240
24MAR2012,23,13620
24MAR2012,24,11976
25MAR2012,1,6552
25MAR2012,2,6748
25MAR2012,3,944
25MAR2012,4,5172
25MAR2012,5,7496
25MAR2012,6,6304
25MAR2012,7,4372
25MAR2012,8,4740
25MAR2012,9,7004
25MAR2012,10,3152
25MAR2012,11,772
25MAR2012,12,444
25MAR2012,13,1504
25MAR2012,14,5028
25MAR2012,15,6220
25MAR2012,16,5720
25MAR2012,17,6412
25MAR2012,18,7376
25MAR2012,19,6472
25MAR2012,20,7588
25MAR2012,21,7764
25MAR2012,22,8324
25MAR2012,23,8888
25MAR2012,24,19232
26MAR2012,1,17904
26MAR2012,2,16188
26MAR2012,3,17928
26MAR2012,4,21512
26MAR2012,5,20228
26MAR2012,6,18636
26MAR2012,7,17368
26MAR2012,8,13332
26MAR2012,9,11832
26MAR2012,10,4160
26MAR2012,11,1456
26MAR2012,12,1408
26MAR2012,13,5684
26MAR2012,14,6312
26MAR2012,15,4968
26MAR2012,16,7832
26MAR2012,17,9632
26MAR2012,18,10220
26MAR2012,19,11704
26MAR2012,20,13372
26MAR2012,21,15952
26MAR2012,22,18024
26MAR2012,23,17788
26MAR2012,24,26116
27MAR2012,1,15336
27MAR2012,2,8228
27MAR2012,3,9832
27MAR2012,4,16540
27MAR2012,5,12548
27MAR2012,6,9836
27MAR2012,7,6908
27MAR2012,8,3604
27MAR2012,9,7552
27MAR2012,10,8092
27MAR2012,11,2488
27MAR2012,12,2140
27MAR2012,13,2296
27MAR2012,14,1804
27MAR2012,15,4792
27MAR2012,16,7784
27MAR2012,17,6232
27MAR2012,18,6336
27MAR2012,19,7684
27MAR2012,20,3300
27MAR2012,21,6796
27MAR2012,22,13124
27MAR2012,23,12144
27MAR2012,24,14216
28MAR2012,1,15644
28MAR2012,2,14452
28MAR2012,3,11112
28MAR2012,4,14104
28MAR2012,5,10796
28MAR2012,6,7944
28MAR2012,7,7472
28MAR2012,8,6528
28MAR2012,9,2888
28MAR2012,10,1468
28MAR2012,11,764
28MAR2012,12,1100
28MAR2012,13,2480
28MAR2012,14,3152
28MAR2012,15,2460
28MAR2012,16,3096
28MAR2012,17,2100
28MAR2012,18,1204
28MAR2012,19,5704
28MAR2012,20,7544
28MAR2012,21,10792
28MAR2012,22,9464
28MAR2012,23,6320
28MAR2012,24,3876
29MAR2012,1,6424
29MAR2012,2,6232
29MAR2012,3,6208
29MAR2012,4,4352
29MAR2012,5,2456
29MAR2012,6,368
29MAR2012,7,32
29MAR2012,8,408
29MAR2012,9,1444
29MAR2012,10,3144
29MAR2012,11,340
29MAR2012,12,672
29MAR2012,13,3120
29MAR2012,14,2404
29MAR2012,15,4748
29MAR2012,16,9428
29MAR2012,17,14244
29MAR2012,18,12128
29MAR2012,19,15868
29MAR2012,20,12816
29MAR2012,21,10544
29MAR2012,22,2672
29MAR2012,23,5460
29MAR2012,24,6468
30MAR2012,1,3552
30MAR2012,2,940
30MAR2012,3,1968
30MAR2012,4,3020
30MAR2012,5,4828
30MAR2012,6,6032
30MAR2012,7,5608
30MAR2012,8,6540
30MAR2012,9,2360
30MAR2012,10,2060
30MAR2012,11,5156
30MAR2012,12,8744
30MAR2012,13,7068
30MAR2012,14,7696
30MAR2012,15,7664
30MAR2012,16,5468
30MAR2012,17,3452
30MAR2012,18,3624
30MAR2012,19,5620
30MAR2012,20,6220
30MAR2012,21,6656
30MAR2012,22,4856
30MAR2012,23,2108
30MAR2012,24,84
31MAR2012,1,8
31MAR2012,2,312
31MAR2012,3,668
31MAR2012,4,348
31MAR2012,5,1316
31MAR2012,6,3660
31MAR2012,7,7636
31MAR2012,8,4936
31MAR2012,9,3304
31MAR2012,10,4868
31MAR2012,11,6660
31MAR2012,12,6496
31MAR2012,13,8036
31MAR2012,14,7320
31MAR2012,15,14220
31MAR2012,16,16920
31MAR2012,17,17200
31MAR2012,18,27348
31MAR2012,19,19460
31MAR2012,20,22308
31MAR2012,21,17644
31MAR2012,22,15012
31MAR2012,23,8624
31MAR2012,24,7988
01APR2012,1,8084
01APR2012,2,6060
01APR2012,3,2912
01APR2012,4,3192
01APR2012,5,5576
01APR2012,6,5520
01APR2012,7,6448
01APR2012,8,5192
01APR2012,9,1628
01APR2012,10,728
01APR2012,11,404
01APR2012,12,1952
01APR2012,13,824
01APR2012,14,320
01APR2012,15,1648
01APR2012,16,1720
01APR2012,17,1756
01APR2012,18,1500
01APR2012,19,1792
01APR2012,20,2028
01APR2012,21,4244
01APR2012,22,5432
01APR2012,23,7192
01APR2012,24,3880
02APR2012,1,2020
02APR2012,2,2544
02APR2012,3,652
02APR2012,4,100
02APR2012,5,8
02APR2012,6,0
02APR2012,7,24
02APR2012,8,56
02APR2012,9,204
02APR2012,10,260
02APR2012,11,24
02APR2012,12,272
02APR2012,13,1244
02APR2012,14,1468
02APR2012,15,1128
02APR2012,16,1040
02APR2012,17,540
02APR2012,18,908
02APR2012,19,540
02APR2012,20,704
02APR2012,21,2408
02APR2012,22,3152
02APR2012,23,3208
02APR2012,24,4068
03APR2012,1,8124
03APR2012,2,8120
03APR2012,3,3376
03APR2012,4,3068
03APR2012,5,4252
03APR2012,6,4980
03APR2012,7,3476
03APR2012,8,2644
03APR2012,9,3216
03APR2012,10,2340
03APR2012,11,788
03APR2012,12,400
03APR2012,13,380
03APR2012,14,200
03APR2012,15,40
03APR2012,16,20
03APR2012,17,140
03APR2012,18,908
03APR2012,19,2084
03APR2012,20,868
03APR2012,21,604
03APR2012,22,712
03APR2012,23,580
03APR2012,24,1296
04APR2012,1,620
04APR2012,2,2664
04APR2012,3,5944
04APR2012,4,5168
04APR2012,5,9512
04APR2012,6,6924
04APR2012,7,2760
04APR2012,8,1712
04APR2012,9,2984
04APR2012,10,1404
04APR2012,11,188
04APR2012,12,1592
04APR2012,13,1900
04APR2012,14,792
04APR2012,15,1072
04APR2012,16,636
04APR2012,17,796
04APR2012,18,2124
04APR2012,19,1156
04APR2012,20,792
04APR2012,21,5952
04APR2012,22,7028
04APR2012,23,5832
04APR2012,24,5600
05APR2012,1,6856
05APR2012,2,7644
05APR2012,3,8308
05APR2012,4,4148
05APR2012,5,5344
05APR2012,6,6652
05APR2012,7,8464
05APR2012,8,11680
05APR2012,9,13824
05APR2012,10,13408
05APR2012,11,14336
05APR2012,12,11656
05APR2012,13,10152
05APR2012,14,9200
05APR2012,15,10068
05APR2012,16,9704
05APR2012,17,9472
05APR2012,18,9864
05APR2012,19,13836
05APR2012,20,14456
05APR2012,21,7976
05APR2012,22,7244
05APR2012,23,5988
05APR2012,24,4304
06APR2012,1,5724
06APR2012,2,5528
06APR2012,3,6088
06APR2012,4,6724
06APR2012,5,7360
06APR2012,6,4480
06APR2012,7,5096
06APR2012,8,6104
06APR2012,9,4192
06APR2012,10,592
06APR2012,11,1888
06APR2012,12,1108
06APR2012,13,1296
06APR2012,14,2876
06APR2012,15,1844
06APR2012,16,1576
06APR2012,17,1736
06APR2012,18,2752
06APR2012,19,3772
06APR2012,20,4316
06APR2012,21,6056
06APR2012,22,7040
06APR2012,23,4312
06APR2012,24,856
07APR2012,1,1752
07APR2012,2,1304
07APR2012,3,2456
07APR2012,4,976
07APR2012,5,2380
07APR2012,6,3476
07APR2012,7,2120
07APR2012,8,1832
07APR2012,9,1144
07APR2012,10,2308
07APR2012,11,2260
07APR2012,12,1996
07APR2012,13,5116
07APR2012,14,2836
07APR2012,15,9044
07APR2012,16,18132
07APR2012,17,37816
07APR2012,18,26984
07APR2012,19,16948
07APR2012,20,17388
07APR2012,21,14680
07APR2012,22,11968
07APR2012,23,14028
07APR2012,24,10736
08APR2012,1,7596
08APR2012,2,6168
08APR2012,3,4236
08APR2012,4,3476
08APR2012,5,2948
08APR2012,6,4524
08APR2012,7,4768
08APR2012,8,2260
08APR2012,9,2244
08APR2012,10,384
08APR2012,11,1024
08APR2012,12,908
08APR2012,13,1076
